CID;TABCD;LCD;CLASS;TCD;STCD;NID;POL_LCD
58;1;52707;A;10;0;10637;552
58;1;52708;A;10;0;12247;552
58;1;52709;A;10;0;21978;552
58;1;52710;A;10;0;12382;522
58;1;52711;A;10;0;9858;522
58;1;52712;A;10;0;15672;620
58;1;52713;A;10;0;14313;684
58;1;52714;A;10;0;5808;409
58;1;52715;A;10;0;5858;409
58;1;52716;A;10;0;18001;409
58;1;52717;A;10;0;18290;409
58;1;52718;A;10;0;9447;620
58;1;52719;A;10;0;21743;620
58;1;52720;A;10;0;5783;409
58;1;52721;A;10;0;14403;409
58;1;52722;A;10;0;5856;620
58;1;52723;A;10;0;11810;620
58;1;52724;A;10;0;23364;586
58;1;52725;A;10;0;25994;409
58;1;52726;A;10;0;17709;432
58;1;52727;A;10;0;11807;432
58;1;52816;A;10;0;5962;635
58;1;52817;A;10;0;26338;635
58;1;52818;A;10;0;26488;635
58;1;52819;A;10;0;17568;515
58;1;52820;A;10;0;6589;458
58;1;52821;A;10;0;3868;512
58;1;52822;A;10;0;24652;491
58;1;52823;A;10;0;2665;432
58;1;52824;A;10;0;458;613
58;1;52825;A;10;0;6443;684
58;1;52826;A;10;0;19493;684
58;1;52827;A;10;0;13940;617
58;1;52828;A;10;0;23344;617
58;1;52829;A;10;0;22591;432
58;1;52830;A;10;0;17491;612
58;1;52831;A;10;0;3923;612
58;1;52832;A;10;0;14269;612
58;1;52833;A;10;0;27082;2800
58;1;52834;A;10;0;25929;357
58;1;52835;A;10;0;26721;515
58;1;52836;A;10;0;23237;419
58;1;52837;A;10;0;23762;586
58;1;52838;A;10;0;5194;612
58;1;52839;A;10;0;12338;589
58;1;52840;A;10;0;12594;2799
58;1;52841;A;10;0;26268;2799
58;1;52842;A;10;0;7198;620
58;1;52843;A;10;0;20406;620
58;1;52844;A;10;0;665;685
58;1;52845;A;10;0;15610;617
58;1;52992;A;10;0;10296;2792
58;1;52993;A;10;0;12487;2792
58;1;52994;A;10;0;16854;2792
58;1;52995;A;10;0;7316;2792
58;1;52996;A;10;0;3022;613
58;1;52997;A;10;0;3013;613
58;1;52998;A;10;0;4155;613
58;1;52999;A;10;0;13623;613
58;1;53000;A;10;0;7380;344
58;1;53001;A;10;0;14012;2799
58;1;53002;A;10;0;18291;685
58;1;53003;A;10;0;24816;726
58;1;53004;A;10;0;8352;357
58;1;53005;A;10;0;4541;357
58;1;53006;A;10;0;4851;357
58;1;53007;A;10;0;24361;357
58;1;53008;A;10;0;23663;652
58;1;53009;A;10;0;10051;399
58;1;53010;A;10;0;13403;399
58;1;53011;A;10;0;11715;586
58;1;53012;A;10;0;8444;586
58;1;53013;A;10;0;13488;586
58;1;53014;A;10;0;24561;586
58;1;53015;A;10;0;6424;635
58;1;53016;A;10;0;10327;726
58;1;53017;A;10;0;17499;309
58;1;53018;A;10;0;7256;309
58;1;53019;A;10;0;24052;360
58;1;53020;A;10;0;8007;612
58;1;53021;A;10;0;19935;612
58;1;53022;A;10;0;21600;612
58;1;53023;A;10;0;12287;612
58;1;53024;A;10;0;28661;612
58;1;53025;A;10;0;3806;612
58;1;53026;A;10;0;16495;481
58;1;53027;A;10;0;9012;612
58;1;53028;A;10;0;12205;360
58;1;53029;A;10;0;3879;402
58;1;53030;A;10;0;26046;360
58;1;53031;A;10;0;18350;402
58;1;53032;A;10;0;9355;481
58;1;53033;A;10;0;25814;481
58;1;53034;A;10;0;19174;481
58;1;53035;A;10;0;3061;623
58;1;53036;A;10;0;28581;552
58;1;53037;A;10;0;15242;623
58;1;53038;A;10;0;18497;360
58;1;53097;A;10;0;1848;357
58;1;53098;A;10;0;23077;512
58;1;53099;A;10;0;24601;512
58;1;53100;A;10;0;635;2800
58;1;53101;A;10;0;6708;2800
58;1;53102;A;10;0;6838;491
58;1;53103;A;10;0;25864;2792
58;1;53386;A;10;0;9507;3227
58;1;53389;A;10;0;12477;3227
58;1;53397;A;10;0;18046;464
58;1;53418;A;10;0;11270;464
58;1;53442;A;10;0;26584;340
58;1;53446;A;10;0;9483;340
58;1;53472;A;10;0;330;340
58;1;53489;A;10;0;17318;375
58;1;53501;A;10;0;22073;578
58;1;53510;A;10;0;23887;578
58;1;53535;A;10;0;7848;375
58;1;53571;A;10;0;16338;578
58;1;53582;A;10;0;21952;520
58;1;53630;A;10;0;9745;375
58;1;53675;A;10;0;20414;375
58;1;53682;A;10;0;25618;440
58;1;53728;A;10;0;10341;580
58;1;53994;A;10;0;12429;601
58;1;54017;A;10;0;26024;361
58;1;54050;A;10;0;3358;587
58;1;54078;A;10;0;12756;453
58;1;54212;A;10;0;25061;400
58;1;54213;A;10;0;27330;400
58;1;54338;A;10;0;6012;693
58;1;54440;A;10;0;18660;645
58;1;54456;A;10;0;6352;666
58;1;54496;A;10;0;6178;326
58;1;54514;A;10;0;9488;461
58;1;54525;A;10;0;1372;518
58;1;54542;A;10;0;8193;666
58;1;54543;A;10;0;10673;666
58;1;54601;A;10;0;1872;58410
58;1;54628;A;10;0;23674;58409
58;1;54635;A;10;0;12749;58409
58;1;54641;A;10;0;27667;728
58;1;54644;A;10;0;8869;58408
58;1;54652;A;10;0;18417;433
58;1;54654;A;10;0;5533;337
58;1;54656;A;10;0;9855;337
58;1;54660;A;10;0;14471;337
58;1;54662;A;10;0;14436;337
58;1;54663;A;10;0;23501;337
58;1;54666;A;10;0;9213;534
58;1;54668;A;10;0;27669;534
58;1;54671;A;10;0;14972;534
58;1;54677;A;10;0;5427;58410
58;1;54679;A;10;0;14443;58410
58;1;54683;A;10;0;25617;58411
58;1;54687;A;10;0;9766;337
58;1;54691;A;10;0;4351;433
58;1;54694;A;10;0;7661;397
58;1;54696;A;10;0;6979;397
58;1;54698;A;10;0;1810;397
58;1;54700;A;10;0;24582;397
58;1;54702;A;10;0;24974;58408
58;1;54705;A;10;0;2852;58408
58;1;54708;A;10;0;12695;728
58;1;54713;A;10;0;19879;58410
58;1;55006;A;10;0;4900;357
58;1;55314;A;10;0;3698;409
58;1;56024;A;10;0;18024;684
58;1;56041;A;10;0;17613;652
58;1;56048;A;10;0;23551;512
58;1;56050;A;10;0;17509;2800
58;1;56054;A;10;0;13728;2800
58;1;56061;A;10;0;25026;481
58;1;56072;A;10;0;19221;309
58;1;56075;A;10;0;19114;309
58;1;56077;A;10;0;28647;309
58;1;56108;A;10;0;745;309
58;1;56276;A;10;0;13756;465
58;1;56277;A;10;0;6440;465
58;1;56284;A;10;0;800;465
58;1;56285;A;10;0;20040;465
58;1;56299;A;10;0;27540;669
58;1;56300;A;10;0;4693;669
58;1;56304;A;10;0;3322;669
58;1;56310;A;10;0;18200;669
58;1;56320;A;10;0;4252;619
58;1;56323;A;10;0;15169;619
58;1;56332;A;10;0;16130;619
58;1;56333;A;10;0;19567;619
58;1;56340;A;10;0;21399;619
58;1;56341;A;10;0;18721;619
58;1;56344;A;10;0;21255;669
58;1;56345;A;10;0;20835;669
58;1;56695;A;10;0;14429;457
58;1;56719;A;10;0;13112;586
58;1;56745;A;10;0;11028;623
58;1;56761;A;10;0;19276;357
58;1;56762;A;10;0;22741;586
58;1;56770;A;10;0;15299;635
58;1;56810;A;10;0;27846;726
58;1;56817;A;10;0;25955;344
58;1;56818;A;10;0;9170;432
58;1;56819;A;10;0;14221;432
58;1;56820;A;10;0;22873;2799
58;1;56821;A;10;0;15088;2792
58;1;56822;A;10;0;3869;432
58;1;56826;A;10;0;12989;617
58;1;56838;A;10;0;24909;481
58;1;56853;A;10;0;26596;481
58;1;56856;A;10;0;13166;481
58;1;56859;A;10;0;13371;402
58;1;56876;A;10;0;9927;534
58;1;56880;A;10;0;9865;58408
58;1;56883;A;10;0;28594;58408
58;1;56887;A;10;0;21167;58410
58;1;56892;A;10;0;24889;58413
58;1;56896;A;10;0;15733;397
58;1;56900;A;10;0;17764;728
58;1;56901;A;10;0;3644;728
58;1;56908;A;10;0;19291;58410
58;1;56913;A;10;0;9852;58408
58;1;56915;A;10;0;28494;58408
58;1;56917;A;10;0;21405;728
58;1;56923;A;10;0;9627;58411
58;1;56928;A;10;0;11366;433
58;1;56930;A;10;0;18601;433
58;1;56934;A;10;0;1374;58408
58;1;56939;A;10;0;9033;728
58;1;56941;A;10;0;5263;728
58;1;56950;A;10;0;7040;58409
58;1;56955;A;10;0;15323;58409
58;1;56957;A;10;0;6301;58409
58;1;56961;A;10;0;1715;58409
58;1;56964;A;10;0;16186;58409
58;1;56967;A;10;0;20948;58409
58;1;56973;A;10;0;17733;397
58;1;56978;A;10;0;16643;397
58;1;56982;A;10;0;13748;397
58;1;56984;A;10;0;25229;397
58;1;56986;A;10;0;17419;397
58;1;56997;A;10;0;18612;728
58;1;57022;A;10;0;26670;58408
58;1;57182;A;10;0;8950;435
58;1;57212;A;10;0;20786;45500
58;1;57652;A;10;0;6988;604
58;1;57653;A;10;0;3111;604
58;1;57665;A;10;0;26963;656
58;1;57668;A;10;0;1678;646
58;1;57669;A;10;0;4682;646
58;1;57672;A;10;0;4250;646
58;1;57673;A;10;0;21782;619
58;1;57684;A;10;0;13666;604
58;1;57686;A;10;0;17389;604
58;1;57687;A;10;0;1627;604
58;1;57792;A;10;0;7745;619
58;1;57793;A;10;0;17617;672
58;1;57813;A;10;0;9404;357
58;1;58412;A;10;0;20531;397
58;1;58414;A;10;0;28569;728
58;1;58418;A;10;0;14469;58408
58;1;58420;A;10;0;25433;58408
58;1;58445;A;10;0;21350;58410
58;1;58456;A;10;0;2683;397
58;1;59304;A;10;0;1619;666
58;1;60405;A;10;0;6711;412
58;1;60407;A;10;0;1450;667
58;1;60408;A;10;0;2585;602
58;1;60409;A;10;0;4836;407
58;1;60410;A;10;0;4974;560
58;1;60411;A;10;0;7744;692
58;1;60412;A;10;0;11132;3231
58;1;60413;A;10;0;16144;556
58;1;60414;A;10;0;17478;329
58;1;60415;A;10;0;19470;674
58;1;60416;A;10;0;21800;3231
58;1;60417;A;10;0;22589;321
58;1;60418;A;10;0;23218;521
58;1;60419;A;10;0;25408;3231
58;1;60420;A;10;0;26592;321
58;1;60547;A;10;0;9884;366
58;1;60902;A;10;0;943;508
58;1;60927;A;10;0;25598;651
58;1;60928;A;10;0;8948;633
58;1;60929;A;10;0;9282;705
58;1;60968;A;10;0;16695;407
58;1;60969;A;10;0;6683;412
58;1;60970;A;10;0;15610;412
58;1;60983;A;10;0;6157;412
58;1;60984;A;10;0;13026;407
58;1;60985;A;10;0;4841;319
58;1;60986;A;10;0;4991;319
58;1;61002;A;10;0;19258;560
58;1;61003;A;10;0;8291;334
58;1;61004;A;10;0;24543;334
58;1;61024;A;10;0;5943;560
58;1;61025;A;10;0;20747;412
58;1;61026;A;10;0;19330;412
58;1;61041;A;10;0;24054;560
58;1;61093;A;10;0;25538;308
58;1;61277;A;10;0;27044;366
58;1;61319;A;10;0;20630;705
58;1;61320;A;10;0;10961;705
58;1;61321;A;10;0;26053;319
58;1;61322;A;10;0;5159;633
58;1;61323;A;10;0;18045;705
58;1;61335;A;10;0;16790;590
58;1;61336;A;10;0;27414;590
58;1;61337;A;10;0;21307;501
58;1;61352;A;10;0;16921;705
58;1;61353;A;10;0;12265;705
58;1;61384;A;10;0;22350;572
58;1;61385;A;10;0;1355;3338
58;1;61386;A;10;0;25679;319
58;1;61412;A;10;0;27728;3338
58;1;61420;A;10;0;5581;560
58;1;61456;A;10;0;25484;599
58;1;743;A;11;0;559;3163
58;1;752;A;11;0;675;1455
58;1;788;A;11;0;1494;917
58;1;851;A;11;0;2811;38729
58;1;879;A;11;0;13521;38592
58;1;880;A;11;0;5090;3140
58;1;969;A;11;0;5142;1969
58;1;979;A;11;0;4394;355
58;1;989;A;11;0;4529;38605
58;1;997;A;11;0;4664;2402
58;1;998;A;11;0;4665;38745
58;1;1017;A;11;0;2696;1226
58;1;1049;A;11;0;5497;370
58;1;1058;A;11;0;5604;34413
58;1;1096;A;11;0;1476;393
58;1;1097;A;11;0;15462;505
58;1;1104;A;11;0;6150;1226
58;1;1105;A;11;0;3392;393
58;1;1115;A;11;0;3813;393
58;1;1119;A;11;0;5314;393
58;1;1120;A;11;0;5827;393
58;1;1123;A;11;0;6423;1322
58;1;1125;A;11;0;6548;393
58;1;1127;A;11;0;6983;393
58;1;1133;A;11;0;7888;393
58;1;1135;A;11;0;7909;393
58;1;1137;A;11;0;7910;393
58;1;1144;A;11;0;8424;393
58;1;1153;A;11;0;6808;38742
58;1;1161;A;11;0;8720;393
58;1;1167;A;11;0;9030;393
58;1;1170;A;11;0;9343;393
58;1;1171;A;11;0;9447;393
58;1;1173;A;11;0;7051;3939
58;1;1178;A;11;0;10250;393
58;1;1184;A;11;0;10488;393
58;1;1194;A;11;0;10756;393
58;1;1204;A;11;0;15456;505
58;1;1210;A;11;0;10906;393
58;1;1215;A;11;0;11119;393
58;1;1220;A;11;0;15465;505
58;1;1224;A;11;0;11531;393
58;1;1227;A;11;0;11905;393
58;1;1230;A;11;0;7746;2557
58;1;1237;A;11;0;7834;6047
58;1;1253;A;11;0;12069;393
58;1;1254;A;11;0;8094;415
58;1;1280;A;11;0;12659;393
58;1;1281;A;11;0;13004;393
58;1;1288;A;11;0;13036;393
58;1;1292;A;11;0;15657;393
58;1;1299;A;11;0;15720;393
58;1;1301;A;11;0;15919;393
58;1;1302;A;11;0;16221;393
58;1;1303;A;11;0;16044;393
58;1;1304;A;11;0;17629;393
58;1;1306;A;11;0;18631;393
58;1;1312;A;11;0;19096;393
58;1;1321;A;11;0;8924;33514
58;1;1323;A;11;0;20239;393
58;1;1338;A;11;0;21075;393
58;1;1339;A;11;0;21360;393
58;1;1375;A;11;0;9482;1549
58;1;1380;A;11;0;24736;393
58;1;1388;A;11;0;28660;38721
58;1;1391;A;11;0;6089;34407
58;1;1392;A;11;0;9714;6047
58;1;1394;A;11;0;25979;393
58;1;1401;A;11;0;9880;34344
58;1;1412;A;11;0;25980;393
58;1;1413;A;11;0;26044;393
58;1;1418;A;11;0;26098;393
58;1;1421;A;11;0;26251;393
58;1;1423;A;11;0;26427;393
58;1;1424;A;11;0;27366;393
58;1;1425;A;11;0;10766;38729
58;1;1430;A;11;0;27925;393
58;1;1445;A;11;0;10541;38749
58;1;1467;A;11;0;10870;3694
58;1;1480;A;11;0;11038;944
58;1;1482;A;11;0;11052;1393
58;1;1509;A;11;0;23152;786
58;1;1515;A;11;0;11468;5208
58;1;1519;A;11;0;498;363
58;1;1537;A;11;0;11736;34424
58;1;1538;A;11;0;11762;38720
58;1;1547;A;11;0;11859;38745
58;1;1607;A;11;0;12747;2699
58;1;1675;A;11;0;9721;34422
58;1;1734;A;11;0;14549;34414
58;1;1764;A;11;0;15246;3668
58;1;1766;A;11;0;15253;3399
58;1;1779;A;11;0;15365;38726
58;1;1812;A;11;0;15461;505
58;1;1821;A;11;0;16230;34113
58;1;1846;A;11;0;16364;1020
58;1;1863;A;11;0;16548;34414
58;1;1884;A;11;0;16703;608
58;1;1886;A;11;0;16708;38742
58;1;1889;A;11;0;16746;2546
58;1;1897;A;11;0;16948;38590
58;1;1915;A;11;0;20954;3939
58;1;1964;A;11;0;18970;2781
58;1;1971;A;11;0;18095;3939
58;1;1980;A;11;0;18086;608
58;1;1998;A;11;0;9705;34423
58;1;2006;A;11;0;9720;33672
58;1;2047;A;11;0;18951;2781
58;1;2129;A;11;0;20309;884
58;1;2150;A;11;0;23971;363
58;1;2174;A;11;0;20661;1706
58;1;2177;A;11;0;20687;608
58;1;2184;A;11;0;24655;2465
58;1;2234;A;11;0;21351;34424
58;1;2237;A;11;0;8649;363
58;1;2256;A;11;0;21885;2445
58;1;2268;A;11;0;22009;1909
58;1;2301;A;11;0;22621;644
58;1;2339;A;11;0;28571;58414
58;1;2355;A;11;0;23664;34408
58;1;2387;A;11;0;23740;38604
58;1;2391;A;11;0;28572;58414
58;1;2444;A;11;0;24391;38605
58;1;2463;A;11;0;24635;34371
58;1;2472;A;11;0;24945;2266
58;1;2533;A;11;0;25473;2543
58;1;2544;A;11;0;25625;2866
58;1;2560;A;11;0;7637;608
58;1;2611;A;11;0;26552;34411
58;1;2629;A;11;0;26794;5032
58;1;2668;A;11;0;15460;505
58;1;2669;A;11;0;27224;3189
58;1;2674;A;11;0;27302;34424
58;1;2761;A;11;0;28308;894
58;1;2771;A;11;0;28375;2631
58;1;2774;A;11;0;20531;390
58;1;2827;A;11;0;24035;2816
58;1;2828;A;11;0;3149;38594
58;1;2830;A;11;0;20045;3505
58;1;2831;A;11;0;15865;3449
58;1;2841;A;11;0;3810;42088
58;1;2849;A;11;0;10066;38622
58;1;2853;A;11;0;24901;3163
58;1;2855;A;11;0;26892;2850
58;1;2860;A;11;0;4678;972
58;1;2865;A;11;0;4832;38622
58;1;2876;A;11;0;5599;2847
58;1;2878;A;11;0;5896;2866
58;1;2893;A;11;0;5321;2850
58;1;2900;A;11;0;4173;34429
58;1;2910;A;11;0;7392;56054
58;1;2911;A;11;0;7450;3175
58;1;2912;A;11;0;20932;2125
58;1;2930;A;11;0;9211;2847
58;1;2931;A;11;0;19433;38594
58;1;2935;A;11;0;9695;33518
58;1;2945;A;11;0;9662;2125
58;1;2954;A;11;0;10880;1489
58;1;2958;A;11;0;11177;972
58;1;2997;A;11;0;17967;1633
58;1;3002;A;11;0;17019;3001
58;1;3015;A;11;0;15249;38597
58;1;3026;A;11;0;18403;3018
58;1;3031;A;11;0;18345;3018
58;1;3033;A;11;0;16094;42091
58;1;3036;A;11;0;16391;2847
58;1;3040;A;11;0;18206;834
58;1;3052;A;11;0;17311;34416
58;1;3055;A;11;0;23620;3049
58;1;3059;A;11;0;20161;41049
58;1;3066;A;11;0;10884;3065
58;1;3088;A;11;0;28638;4630
58;1;3092;A;11;0;9980;3086
58;1;3105;A;11;0;20890;38611
58;1;3127;A;11;0;28316;2090
58;1;3135;A;11;0;23142;2090
58;1;3148;A;11;0;16634;363
58;1;3151;A;11;0;23413;2436
58;1;3157;A;11;0;23864;38717
58;1;3166;A;11;0;4186;3165
58;1;3179;A;11;0;21300;3177
58;1;3180;A;11;0;24998;2266
58;1;3183;A;11;0;7548;363
58;1;3194;A;11;0;990;34134
58;1;3204;A;11;0;26420;2948
58;1;3211;A;11;0;7277;363
58;1;3215;A;11;0;1044;3209
58;1;3216;A;11;0;27882;3189
58;1;3221;A;11;0;28263;2781
58;1;3222;A;11;0;18349;3220
58;1;3225;A;11;0;28389;38622
58;1;3237;A;11;0;845;3209
58;1;3241;A;11;0;14448;3449
58;1;3246;A;11;0;26878;3245
58;1;3261;A;11;0;3941;4082
58;1;3265;A;11;0;24878;3262
58;1;3270;A;11;0;11399;3676
58;1;3272;A;11;0;9987;2211
58;1;3277;A;11;0;24519;3276
58;1;3290;A;11;0;9915;3289
58;1;3296;A;11;0;16747;2185
58;1;3299;A;11;0;21933;38717
58;1;3308;A;11;0;20970;3307
58;1;3311;A;11;0;25849;2561
58;1;3346;A;11;0;20778;2185
58;1;3348;A;11;0;3117;3347
58;1;3349;A;11;0;17637;3347
58;1;3355;A;11;0;725;4113
58;1;3357;A;11;0;15763;2477
58;1;3358;A;11;0;910;3617
58;1;3362;A;11;0;1663;3645
58;1;3364;A;11;0;1713;38745
58;1;3377;A;11;0;8354;3365
58;1;3400;A;11;0;28309;3395
58;1;3405;A;11;0;20296;3404
58;1;3406;A;11;0;9676;608
58;1;3430;A;11;0;28573;58414
58;1;3435;A;11;0;7547;34358
58;1;3439;A;11;0;6693;1145
58;1;3442;A;11;0;6761;3694
58;1;3443;A;11;0;6971;4333
58;1;3445;A;11;0;7093;1432
58;1;3448;A;11;0;23212;3694
58;1;3452;A;11;0;3442;1969
58;1;3458;A;11;0;8354;34410
58;1;3464;A;11;0;8742;3679
58;1;3470;A;11;0;9246;3778
58;1;3472;A;11;0;22008;3468
58;1;3473;A;11;0;9381;34418
58;1;3508;A;11;0;11216;3732
58;1;3511;A;11;0;11415;3505
58;1;3519;A;11;0;12271;38604
58;1;3521;A;11;0;12063;38728
58;1;3528;A;11;0;12696;1955
58;1;3538;A;11;0;13650;1689
58;1;3546;A;11;0;28574;58414
58;1;3549;A;11;0;23160;34344
58;1;3565;A;11;0;15522;3645
58;1;3568;A;11;0;24972;34264
58;1;3570;A;11;0;15787;34416
58;1;3576;A;11;0;16326;1926
58;1;3584;A;11;0;27180;390
58;1;3585;A;11;0;16913;38711
58;1;3596;A;11;0;14247;3594
58;1;3598;A;11;0;10555;38710
58;1;3612;A;11;0;24259;3594
58;1;3614;A;11;0;18641;1694
58;1;3623;A;11;0;13639;3594
58;1;3628;A;11;0;16963;3594
58;1;3632;A;11;0;20450;390
58;1;3644;A;11;0;5495;390
58;1;3657;A;11;0;21775;2477
58;1;3660;A;11;0;6321;390
58;1;3664;A;11;0;21351;2727
58;1;3678;A;11;0;22609;5210
58;1;3683;A;11;0;13788;390
58;1;3684;A;11;0;8360;2313
58;1;3690;A;11;0;27013;2313
58;1;3695;A;11;0;9701;2313
58;1;3697;A;11;0;25635;34371
58;1;3699;A;11;0;23667;34412
58;1;3712;A;11;0;24037;2681
58;1;3716;A;11;0;17560;34371
58;1;3718;A;11;0;24440;3645
58;1;3733;A;11;0;25294;3638
58;1;3737;A;11;0;25508;1969
58;1;3738;A;11;0;25516;944
58;1;3745;A;11;0;3012;34371
58;1;3748;A;11;0;6325;390
58;1;3758;A;11;0;26526;3427
58;1;3765;A;11;0;4861;894
58;1;3769;A;11;0;26962;1203
58;1;3770;A;11;0;13383;34264
58;1;3771;A;11;0;16009;390
58;1;3780;A;11;0;27431;38592
58;1;3781;A;11;0;27445;3732
58;1;3786;A;11;0;27774;3732
58;1;3791;A;11;0;8071;1829
58;1;3796;A;11;0;28069;34264
58;1;3799;A;11;0;28259;1322
58;1;3816;A;11;0;2772;860
58;1;3821;A;11;0;22263;33730
58;1;3826;A;11;0;20938;33730
58;1;3827;A;11;0;9887;2699
58;1;3856;A;11;0;13663;33730
58;1;3863;A;11;0;9524;786
58;1;3864;A;11;0;9667;38721
58;1;3865;A;11;0;9672;38722
58;1;3866;A;11;0;15467;505
58;1;3868;A;11;0;9699;33730
58;1;3874;A;11;0;20943;363
58;1;3885;A;11;0;12151;38726
58;1;3893;A;11;0;13278;34423
58;1;3898;A;11;0;23754;3891
58;1;3907;A;11;0;14975;34409
58;1;3914;A;11;0;15488;3021
58;1;3919;A;11;0;15668;3985
58;1;3933;A;11;0;10095;3891
58;1;3937;A;11;0;21925;3891
58;1;3938;A;11;0;18077;38720
58;1;3983;A;11;0;1271;811
58;1;4002;A;11;0;26966;4190
58;1;4006;A;11;0;27269;4529
58;1;4011;A;11;0;24764;2351
58;1;4014;A;11;0;23624;2351
58;1;4023;A;11;0;794;34417
58;1;4029;A;11;0;12768;2351
58;1;4030;A;11;0;3644;363
58;1;4061;A;11;0;20605;3668
58;1;4065;A;11;0;11167;4268
58;1;4067;A;11;0;20533;58412
58;1;4077;A;11;0;3687;4529
58;1;4096;A;11;0;9938;363
58;1;4099;A;11;0;4472;5523
58;1;4111;A;11;0;18879;4433
58;1;4115;A;11;0;5046;894
58;1;4121;A;11;0;15464;505
58;1;4122;A;11;0;5417;4699
58;1;4130;A;11;0;5750;38710
58;1;4140;A;11;0;6013;4529
58;1;4151;A;11;0;9259;363
58;1;4152;A;11;0;6611;3913
58;1;4155;A;11;0;6699;4257
58;1;4167;A;11;0;7116;38722
58;1;4169;A;11;0;7160;38623
58;1;4176;A;11;0;3991;390
58;1;4180;A;11;0;7677;4529
58;1;4192;A;11;0;8231;4241
58;1;4201;A;11;0;8420;2894
58;1;4209;A;11;0;8794;644
58;1;4218;A;11;0;9236;34417
58;1;4219;A;11;0;24556;3985
58;1;4220;A;11;0;9340;4079
58;1;4228;A;11;0;9455;3312
58;1;4233;A;11;0;9718;3312
58;1;4239;A;11;0;9881;5032
58;1;4253;A;11;0;10538;3189
58;1;4254;A;11;0;10550;4241
58;1;4263;A;11;0;10914;1549
58;1;4265;A;11;0;11049;38721
58;1;4287;A;11;0;11904;5523
58;1;4288;A;11;0;12244;34413
58;1;4290;A;11;0;22893;4529
58;1;4318;A;11;0;13881;34410
58;1;4369;A;11;0;11868;1549
58;1;4378;A;11;0;16720;1005
58;1;4380;A;11;0;16775;4547
58;1;4384;A;11;0;16961;4629
58;1;4399;A;11;0;17689;34415
58;1;4402;A;11;0;11100;363
58;1;4407;A;11;0;18017;4079
58;1;4408;A;11;0;18099;34418
58;1;4412;A;11;0;11477;363
58;1;4436;A;11;0;18950;4616
58;1;4442;A;11;0;6885;363
58;1;4453;A;11;0;19910;4529
58;1;4482;A;11;0;20534;58412
58;1;4494;A;11;0;21511;3155
58;1;4496;A;11;0;21734;38623
58;1;4505;A;11;0;22318;34426
58;1;4507;A;11;0;22322;4433
58;1;4518;A;11;0;22376;1003
58;1;4521;A;11;0;22597;644
58;1;4530;A;11;0;22970;34415
58;1;4536;A;11;0;23157;1390
58;1;4543;A;11;0;23631;34419
58;1;4548;A;11;0;23243;2769
58;1;4551;A;11;0;25848;2561
58;1;4574;A;11;0;24631;5523
58;1;4578;A;11;0;24741;2266
58;1;4579;A;11;0;24754;786
58;1;4614;A;11;0;22120;363
58;1;4615;A;11;0;26473;3732
58;1;4634;A;11;0;27079;2596
58;1;4636;A;11;0;27232;3590
58;1;4639;A;11;0;27312;760
58;1;4644;A;11;0;27434;38613
58;1;4646;A;11;0;27506;1295
58;1;4657;A;11;0;27766;34417
58;1;4662;A;11;0;27821;4547
58;1;4688;A;11;0;484;1518
58;1;4689;A;11;0;578;38722
58;1;4691;A;11;0;6890;1518
58;1;4692;A;11;0;7718;38720
58;1;4693;A;11;0;8721;4529
58;1;4695;A;11;0;9670;4433
58;1;4698;A;11;0;10712;38722
58;1;4700;A;11;0;13378;4529
58;1;4702;A;11;0;16389;4433
58;1;4706;A;11;0;24529;4699
58;1;4707;A;11;0;3213;1518
58;1;4708;A;11;0;27403;38721
58;1;4710;A;11;0;562;452
58;1;4711;A;11;0;875;519
58;1;4712;A;11;0;921;2049
58;1;4713;A;11;0;935;1788
58;1;4714;A;11;0;1027;257
58;1;4715;A;11;0;1038;2756
58;1;4716;A;11;0;1038;257
58;1;4717;A;11;0;1458;452
58;1;4721;A;11;0;2964;452
58;1;4722;A;11;0;3007;257
58;1;4723;A;11;0;3104;257
58;1;4725;A;11;0;3369;452
58;1;4726;A;11;0;3435;1956
58;1;4727;A;11;0;3444;257
58;1;4728;A;11;0;3483;257
58;1;4733;A;11;0;3827;257
58;1;4735;A;11;0;4299;452
58;1;4736;A;11;0;4353;2049
58;1;4737;A;11;0;4378;257
58;1;4739;A;11;0;4671;3178
58;1;4740;A;11;0;4801;519
58;1;4743;A;11;0;4838;2049
58;1;4746;A;11;0;4905;452
58;1;4750;A;11;0;12557;891
58;1;4753;A;11;0;6459;452
58;1;4754;A;11;0;6141;2049
58;1;4756;A;11;0;6349;1518
58;1;4759;A;11;0;6771;2049
58;1;4760;A;11;0;17427;891
58;1;4761;A;11;0;6823;257
58;1;4762;A;11;0;6841;257
58;1;4763;A;11;0;6858;257
58;1;4765;A;11;0;7233;257
58;1;4767;A;11;0;7310;2031
58;1;4768;A;11;0;7601;631
58;1;4769;A;11;0;7630;3178
58;1;4776;A;11;0;5940;519
58;1;4778;A;11;0;8181;2756
58;1;4779;A;11;0;8271;1956
58;1;4783;A;11;0;8524;257
58;1;4784;A;11;0;10074;2049
58;1;4785;A;11;0;8964;257
58;1;4786;A;11;0;9009;1956
58;1;4787;A;11;0;9110;2049
58;1;4788;A;11;0;9128;1956
58;1;4789;A;11;0;9223;4701
58;1;4791;A;11;0;9228;2049
58;1;4792;A;11;0;9398;2049
58;1;4793;A;11;0;9585;1788
58;1;4794;A;11;0;9631;2756
58;1;4795;A;11;0;9657;740
