CID;LID;NID;NAME;NCOMMENT
58;1;27014;Weichering;
58;1;27015;Weichs;
58;1;27016;Weichser Weg;
58;1;27017;Weida;
58;1;27018;Weidach;
58;1;27019;Weidebruch;
58;1;27020;Weiden;
58;1;27021;Weiden i.d.OPf.;
58;1;27022;Weiden in der Oberpfalz;
58;1;27023;Weiden-Frauenricht;
58;1;27024;Weiden-Nord;
58;1;27025;Weiden-Süd;
58;1;27026;Weiden-West;
58;1;27027;Weidenallee;
58;1;27028;Weidenauer Straße;
58;1;27029;Weidenbach;
58;1;27030;Weidenbaumsweg;
58;1;27031;Weidenberg;
58;1;27032;Weidende;
58;1;27033;Weidenhahn;
58;1;27034;Weidenhain;
58;1;27035;Weidenhüll;
58;1;27036;Weidenmühle;
58;1;27037;Weidenpesch;
58;1;27038;Weidenseehof;
58;1;27039;Weidensees;
58;1;27040;Weidenthal;
58;1;27041;Weidenweg;
58;1;27042;Weidestraße;
58;1;27043;Weidetorkreisel;
58;1;27044;Weidhausen b.Coburg;
58;1;27045;Weierbach;
58;1;27046;Weierbach-Gewerbegebiet;
58;1;27047;Weigelshof;
58;1;27048;Weigendorf;
58;1;27049;Weigsdorf-Köblitz;
58;1;27050;Weihe-Melchiorshausen;
58;1;27051;Weihenstephan;
58;1;27052;Weiherfeldallee;
58;1;27053;Weiherhammer;
58;1;27054;Weiherhaus;
58;1;27055;Weiherstraße;
58;1;27056;Weihmichl;
58;1;27057;Weikersheim;
58;1;27058;Weil;
58;1;27059;Weil am Rhein;
58;1;27060;Weil am Rhein/Basel;
58;1;27061;Weil am Rhein/Hüningen;
58;1;27062;Weil der Stadt;
58;1;27063;Weil der Stadt-Ost/Friedhof;
58;1;27064;Weil im Schönbuch;
58;1;27065;Weil-Friedlingen/B532;
58;1;27066;Weil-Haltingen;
58;1;27067;Weil-Haltingen/B3;
58;1;27068;Weil-Kleinhüningen/Palmrainbrücke;
58;1;27069;Weil-Otterbach;
58;1;27070;Weil/Am Umschlagbahnhof;
58;1;27071;Weilbach;
58;1;27072;Weilburg;
58;1;27073;Weilburg-Bermbach;
58;1;27074;Weilburg-Kubach;
58;1;27075;Weilburg-Wehrheim;
58;1;27076;Weiler;
58;1;27077;Weiler-Simmerberg;
58;1;27078;Weilerbach;
58;1;27079;Weilersbach;
58;1;27080;Weilerswist;
58;1;27081;Weilerswist-West;
58;1;27082;Weilheim;
58;1;27083;Weilheim an der Teck;
58;1;27084;Weilheim i. OB;
58;1;27085;Weilheim-Remetschwiel/Bannholz;
58;1;27086;Weilheim-Schongau;
58;1;27087;Weilimdorf;
58;1;27088;Weilimdorf Löwenmarkt;
58;1;27089;Weilimdorf-Mitte;
58;1;27090;Weilimdorf-Ost (Pfostenwäldle);
58;1;27091;Weilimdorf-West;
58;1;27092;Weilmdorf-Ost (Pfostenwäldle);
58;1;27093;Weilmünster;
58;1;27094;Weilmünster-Dietenhausen;
58;1;27095;Weilmünster-Laubuseschbach;
58;1;27096;Weilmünster-Möttau;
58;1;27097;Weilrod;
58;1;27098;Weilrod-Altweilnau;
58;1;27099;Weilrod-Mauloff;
58;1;27100;Weilrod-Neuweilnau;
58;1;27101;Weilrod-Riedelbach;
58;1;27102;Weilstraße;
58;1;27103;Weiltingen;
58;1;27104;Weimar;
58;1;27105;Weimar/Lahn-Argenstein;
58;1;27106;Weimar/Lahn-Kieswerk;
58;1;27107;Weimar/Lahn-Niederweimar;
58;1;27108;Weimar/Lahn-Oberweimar;
58;1;27109;Weimar/Lahn-Roth;
58;1;27110;Weimar/Lahn-Wolfshausen;
58;1;27111;Weimarer Land;
58;1;27112;Weimarer Straße;
58;1;27113;Weimarische Straße;
58;1;27114;Weimarsche Straße;
58;1;27115;Weinbach;
58;1;27116;Weinbach-Edelsberg;
58;1;27117;Weinberg;
58;1;27118;Weinberge;
58;1;27119;Weinbergring;
58;1;27120;Weinbergsgrund;
58;1;27121;Weinbergstraße;
58;1;27122;Weinbergsweg;
58;1;27123;Weinböhla;
58;1;27124;Weingarten;
58;1;27125;Weingarten (Baden);
58;1;27126;Weingarten-Werrabronn;
58;1;27127;Weingartenstraße;
58;1;27128;Weinheim;
58;1;27129;Weinheim A659;
58;1;27130;Weinheim B38;
58;1;27131;Weinheim Westtangente;
58;1;27132;Weinheim Westtangente/Technologiepark;
58;1;27133;Weinheim-Lützelsachsen/Muckensturmer Straße;
58;1;27134;Weinheim-Sulzbach/Nördliche Bergstraße/B3;
58;1;27135;Weinheim/B3;
58;1;27136;Weinmeister Straße;
58;1;27137;Weinmeisterstraße;
58;1;27138;Weinolsheim;
58;1;27139;Weinsberg;
58;1;27140;Weinsberg Schemelsbergtunnel;
58;1;27141;Weinsberg-Weißenhof;
58;1;27142;Weinsberg-West;
58;1;27143;Weinsberg/Ellhofen;
58;1;27144;Weinsberger Straße;
58;1;27145;Weinsheim;
58;1;27146;Weinsheimer Straße;
58;1;27147;Weinstadt;
58;1;27148;Weinstadt-Beutelsbach;
58;1;27149;Weinstadt-Endersbach;
58;1;27150;Weinstraße;
58;1;27151;Weinstraße Nord;
58;1;27152;Weinstrtaße;
58;1;27153;Weinzierlein;
58;1;27154;Weinähr;
58;1;27155;Weischlitz;
58;1;27156;Weisen;
58;1;27157;Weisenauer Straße;
58;1;27158;Weisenbach/Au im Murgtal;
58;1;27159;Weisendorf;
58;1;27160;Weisenheim am Sand;
58;1;27161;Weiskirchen;
58;1;27162;Weiskopffstraße;
58;1;27163;Weiskopfstraße;
58;1;27164;Weismain;
58;1;27165;Weissenbrunner Straße;
58;1;27166;Weissenfels;
58;1;27167;Weisweiler;
58;1;27168;Weitefeld;
58;1;27169;Weitendorf;
58;1;27170;Weitersborn;
58;1;27171;Weitersburg;
58;1;27172;Weiterstadt;
58;1;27173;Weiterstadt - Braunshardt;
58;1;27174;Weiterstadt-Riedbahn;
58;1;27175;Weitin;
58;1;27176;Weitiner Straße;
58;1;27177;Weitlstraße;
58;1;27178;Weitnau;
58;1;27179;Weitramsdorf;
58;1;27180;Weixdorf/Langebrück/Schönborn;
58;1;27181;Weixerau;
58;1;27182;Weizen;
58;1;27183;Weizengrund;
58;1;27184;Weißandt-Gölzau;
58;1;27185;Weißbach;
58;1;27186;Weißdorf;
58;1;27187;Weißenberg;
58;1;27188;Weißenberger Straße;
58;1;27189;Weißenborn;
58;1;27190;Weißenborn/Erzgeb.;
58;1;27191;Weißenbrunn;
58;1;27192;Weißenburg;
58;1;27193;Weißenburg i.Bay.;
58;1;27194;Weißenburg-Gunzenhausen;
58;1;27195;Weißenburg-Schleifer a.Berg;
58;1;27196;Weißenburger Straße;
58;1;27197;Weißenburgstraße;
58;1;27198;Weißenfels;
58;1;27199;Weißenfelser Straße;
58;1;27200;Weißenhorn;
58;1;27201;Weißensberg;
58;1;27202;Weißensee;
58;1;27203;Weißenseer Weg;
58;1;27204;Weißenstadt;
58;1;27205;Weißenthurm;
58;1;27206;Weißer Stock;
58;1;27207;Weißeritzstraße;
58;1;27208;Weißes Venn;
58;1;27209;Weißkeißel;
58;1;27210;Weißkirchen;
58;1;27211;Weißkreisel;
58;1;27212;Weißkreißeler Weg;
58;1;27213;Weißwasser;
58;1;27214;Weißwasser/O.L.;
58;1;27215;Weißwasserbrücke;
58;1;27216;Welbsleben;
58;1;27217;Welchehahn;
58;1;27218;Welden;
58;1;27219;Welfenstraße;
58;1;27220;Welfesholz;
58;1;27221;Welgesheim;
58;1;27222;Wellandstraße;
58;1;27223;Wellaune;
58;1;27224;Welle;
58;1;27225;Wellen;
58;1;27226;Wellenburger Straße;
58;1;27227;Wellerbach;
58;1;27228;Wellersbergtunnel;
58;1;27229;Wellesweiler;
58;1;27230;Wellheim;
58;1;27231;Welling Kellbach;
58;1;27232;Wellingen;
58;1;27233;Wellingholzhausen;
58;1;27234;Wellingsbüttel;
58;1;27235;Wellingsbütteler Landstraße;
58;1;27236;Wellingsbüttler Weg;
58;1;27237;Wellmich;
58;1;27238;Wellseedamm;
58;1;27239;Welschbach;
58;1;27240;Welschbillig;
58;1;27241;Welschbilliger Straße;
58;1;27242;Welschen-Ennest;
58;1;27243;Welsede;
58;1;27244;Welserstraße;
58;1;27245;Welsleben;
58;1;27246;Welt;
58;1;27247;Weltausstellungsallee;
58;1;27248;Weltenburg;
58;1;27249;Weltenburger Straße;
58;1;27250;Welver;
58;1;27251;Welzheim;
58;1;27252;Welzow;
58;1;27253;Wembach;
58;1;27254;Wemding;
58;1;27255;Wemmetsweiler;
58;1;27256;Wendebrück;
58;1;27257;Wendeburg;
58;1;27258;Wendelsheim;
58;1;27259;Wendelstein;
58;1;27260;Wendemuthstraße;
58;1;27261;Wenden;
58;1;27262;Wenden/Beim Friedhof;
58;1;27263;Wenden/Hauptstraße;
58;1;27264;Wendenring;
58;1;27265;Wendenschloßstraße;
58;1;27266;Wendenstraße;
58;1;27267;Wendessen;
58;1;27268;Wendgräbe;
58;1;27269;Wendhausen;
58;1;27270;Wendisch Baggendorf;
58;1;27271;Wendisch Cunnersdorf;
58;1;27272;Wendisch Rietz;
58;1;27273;Wendisch-Baggendorf;
58;1;27274;Wendlingen;
58;1;27275;Wendlingen am Neckar;
58;1;27276;Wendlohstraße;
58;1;27277;Wendorfer Straße;
58;1;27278;Weng;
58;1;27279;Wengen;
58;1;27280;Wengenroth;
58;1;27281;Wenigerath;
58;1;27282;Wennebostel;
58;1;27283;Wennemen;
58;1;27284;Wennigsen;
58;1;27285;Wennigsen (Deister);
58;1;27286;Wennigsen-Steinkrug;
58;1;27287;Wennigsen/Argestorfer Straße;
58;1;27288;Wennigsen/Bönnigser Straße;
58;1;27289;Wennigsen/Danquardstraße;
58;1;27290;Wennigser Straße;
58;1;27291;Wensickendorf;
58;1;27292;Wentorf;
58;1;27293;Wentorf (Amt Sandesneben);
58;1;27294;Wentorf bei Hamburg;
58;1;27295;Wentorfer Straße;
58;1;27296;Wenzel-Jaksch-Straße;
58;1;27297;Wenzenbach;
58;1;27298;Wenzlow;
58;1;27299;Werbellin;
58;1;27300;Werbellinstraße;
58;1;27301;Werbener Straße;
58;1;27302;Werbig;
58;1;27303;Werchauer Straße;
58;1;27304;Werdau;
58;1;27305;Werdener Straße;
58;1;27306;Werdener Weg;
58;1;27307;Werder;
58;1;27308;Werder (Havel);
58;1;27309;Werder Straße;
58;1;27310;Werderau;
58;1;27311;Werdersche Straße;
58;1;27312;Werdershausen;
58;1;27313;Werderstraße;
58;1;27314;Werdohl;
58;1;27315;Werdohl-Altenmühle;
58;1;27316;Werdohl-Dresel;
58;1;27317;Werfstraße;
58;1;27318;Werft;
58;1;27319;Werftdreieck;
58;1;27320;Werftpfuhl;
58;1;27321;Werftstraße;
58;1;27322;Werinherstraße;
58;1;27323;Werl;
58;1;27324;Werl-Nord;
58;1;27325;Werl-Süd;
58;1;27326;Werl-Zentrum;
58;1;27327;Werla;
58;1;27328;Werler Straße;
58;1;27329;Werleshausen;
58;1;27330;Werlte;
58;1;27331;Wermelskirchen;
58;1;27332;Wermsdorf;
58;1;27333;Wernau;
58;1;27334;Wernau (Neckar);
58;1;27335;Wernberg;
58;1;27336;Wernberg-Köblitz;
58;1;27337;Wernberg-Ost;
58;1;27338;Wernbrücke;
58;1;27339;Werndsdorf;
58;1;27340;Werne;
58;1;27341;Werneck;
58;1;27342;Werner-Heisenberg-Allee;
58;1;27343;Werner-Seelenbinder-Straße;
58;1;27344;Werner-Siemens-Straße;
58;1;27345;Werner-Voß-Damm;
58;1;27346;Werner-von-Siemens-Straße;
58;1;27347;Wernesgrün;
58;1;27348;Werneuchen;
58;1;27349;Werneuchner Chaussee;
58;1;27350;Wernigerode;
58;1;27351;Wernigerode Nord;
58;1;27352;Wernigerode-Nord;
58;1;27353;Wernigerode-Ost;
58;1;27354;Wernigerode-Zentrum;
58;1;27355;Werningsleben;
58;1;27356;Wernsdorf;
58;1;27357;Wernsdorfer Straße;
58;1;27358;Werntal;
58;1;27359;Werra;
58;1;27360;Werra-Meißner-Kreis;
58;1;27361;Werrastraße;
58;1;27362;Werratalbrücke;
58;1;27363;Werschweiler;
58;1;27364;Wersen;
58;1;27365;Wersener Straße;
58;1;27366;Wersten;
58;1;27367;Werstener Feld;
58;1;27368;Wertach;
58;1;27369;Wertachtal;
58;1;27370;Wertheim;
58;1;27371;Wertheim/Lengfurt;
58;1;27372;Werther;
58;1;27373;Werther (Westfalen);
58;1;27374;Wertingen;
58;1;27375;Wesbachstraße;
58;1;27376;Wesel;
58;1;27377;Weselberg;
58;1;27378;Weseler Straße;
58;1;27379;Weselsdorf;
58;1;27380;Wesenberg;
58;1;27381;Wesenberger Chaussee;
58;1;27382;Wesendahler Chaussee;
58;1;27383;Wesendorf;
58;1;27384;Weser Straße;
58;1;27385;Weserauentunnel;
58;1;27386;Weserbergland;
58;1;27387;Weserbrücke;
58;1;27388;Weserfähre Grohnde;
58;1;27389;Wesermarsch;
58;1;27390;Wesermünder Straße;
58;1;27391;Weserpark;
58;1;27392;Weserquerung;
58;1;27393;Weserstadion;
58;1;27394;Weserstrandstraße;
58;1;27395;Weserstraße;
58;1;27396;Wesertal;
58;1;27397;Wesertunnel;
58;1;27398;Weskower Allee;
58;1;27399;Wesloer Landstraße;
58;1;27400;Wesloer Weg;
58;1;27401;Wesselburen;
58;1;27402;Wesseling;
58;1;27403;Wesseln;
58;1;27404;Wessobrunn;
58;1;27405;Wessobrunner Straße;
58;1;27406;West;
58;1;27407;West III Flörsheim;
58;1;27408;Westabfahrt Stephani;
58;1;27409;Westallgäu;
58;1;27410;Westbahnhof;
58;1;27411;Westbahnhofstraße;
58;1;27412;Westenberg;
58;1;27413;Westend;
58;1;27414;Westendorf;
58;1;27415;Westendorfer Straße;
58;1;27416;Westendstraße;
58;1;27417;Westenholz;
58;1;27418;Westenholzer Bruch;
58;1;27419;Westenkreuzung;
58;1;27420;Wester Mark;
58;1;27421;Wester-/Osterstraße;
58;1;27422;Wester-Ohrstedt;
58;1;27423;Westerbachstraße;
58;1;27424;Westerbakum;
58;1;27425;Westerberg/Waldeck;
58;1;27426;Westerbergstraße;
58;1;27427;Westerburg;
58;1;27428;Westerburgstraße;
58;1;27429;Westerengel;
58;1;27430;Westerfilde;
58;1;27431;Westergellersen;
58;1;27432;Westerhausen;
58;1;27433;Westerheim;
58;1;27434;Westerholt;
58;1;27435;Westerhüsen;
58;1;27436;Westerkappeln;
58;1;27437;Westerland;
58;1;27438;Westerlinde;
58;1;27439;Westerode;
58;1;27440;Westerode/B446;
58;1;27441;Westerstede;
58;1;27442;Westerstede-West;
58;1;27443;Westersteder Straße;
58;1;27444;Westerstraße;
58;1;27445;Westertimke;
58;1;27446;Westervesede;
58;1;27447;Westerwald;
58;1;27448;Westerwaldstrasse;
58;1;27449;Westerwaldstraße;
58;1;27450;Westerwinkel;
58;1;27451;Westfalendamm;
58;1;27452;Westfalenhallen;
58;1;27453;Westfalenring;
58;1;27454;Westfalenstraße;
58;1;27455;Westfriedhof;
58;1;27456;Westfälische Straße;
58;1;27457;Westhafenstraße;
58;1;27458;Westhausen;
58;1;27459;Westhausen-Immenhofen/B290;
58;1;27460;Westhausen-Reichenbach;
58;1;27461;Westheim;
58;1;27462;Westhessen;
58;1;27463;Westhof;
58;1;27464;Westhofen;
58;1;27465;Westhofener Kreuz;
58;1;27466;Westhofenerstraße;
58;1;27467;Westkreuz;
58;1;27468;Westkreuz Frankfurt am Main;
58;1;27469;Westliche Ringstraße;
58;1;27470;Westlicher Berliner Ring;
58;1;27471;Westlicher Ring;
58;1;27472;Westliches Niedersachsen;
58;1;27473;Westliches Saarland;
58;1;27474;Westoverledingen;
58;1;27475;Westpark;
58;1;27476;Westpfalz;
58;1;27477;Westring;
58;1;27478;Westringtunnel;
58;1;27479;Westschnellweg;
58;1;27480;Westspange;
58;1;27481;Westsraße;
58;1;27482;Weststadt;
58;1;27483;Weststraße;
58;1;27484;Westtangente;
58;1;27485;Westtangente Bad Sobernheim;
58;1;27486;Westtangente Lehrte;
58;1;27487;Westtangente/B290;
58;1;27488;Westtangententunnel;
58;1;27489;Westthüringen;
58;1;27490;Westumfahrung;
58;1;27491;Westumfahrung Halle;
58;1;27492;Westumgehung;
58;1;27493;Westumgehung B 96;
58;1;27494;Westumgehung Ditzingen;
58;1;27495;Westumgehung Emden;
58;1;27496;Westumgehung Geifswald;
58;1;27497;Westumgehung Greifswald;
58;1;27498;Westumgehung Helmstedt;
58;1;27499;Westumgehung Oldenburg;
58;1;27500;Westumgehung Peine;
58;1;27501;Westumgehung Schwäbisch Hall;
58;1;27502;Westzubringer;
58;1;27503;Westzufahrt Stephani;
58;1;27504;Westzufahrt Stephanibrücke;
58;1;27505;Wesuwe;
58;1;27506;Weteritz;
58;1;27507;Wethau;
58;1;27508;Wettenberg;
58;1;27509;Wetter;
58;1;27510;Wetter (Ruhr);
58;1;27511;Wetter-Grundschöttel;
58;1;27512;Wetterau;
58;1;27513;Wetteraukreis;
58;1;27514;Wetterfeld;
58;1;27515;Wetterzeube;
58;1;27516;Wettin-Löbejün Stadt;
58;1;27517;Wettinerstraße;
58;1;27518;Wettinstraße;
58;1;27519;Wettringen;
58;1;27520;Wettstetten;
58;1;27521;Wettstetten - Lenting;
58;1;27522;Wetzen/Raven;
58;1;27523;Wetzlar;
58;1;27524;Wetzlar - Blasbach;
58;1;27525;Wetzlar - Dahlheim;
58;1;27526;Wetzlar - Garbenheim;
58;1;27527;Wetzlar - Nauborn;
58;1;27528;Wetzlar-Blasbach;
58;1;27529;Wetzlar-Büblingshausen;
58;1;27530;Wetzlar-Dahlheim;
58;1;27531;Wetzlar-Dutenhofen;
58;1;27532;Wetzlar-Garbenheim;
58;1;27533;Wetzlar-Hermannstein;
58;1;27534;Wetzlar-Ost;
58;1;27535;Wetzlar-Süd;
58;1;27536;Wetzlarer Kreuz;
58;1;27537;Wetzlarer Straße;
58;1;27538;Weusthoffstraße;
58;1;27539;Wewelsburg;
58;1;27540;Wewelsfleth;
58;1;27541;Wexstraße;
58;1;27542;Weyarn;
58;1;27543;Weyerbusch;
58;1;27544;Weyhausen;
58;1;27545;Weyhausen/A39;
58;1;27546;Weyhausen/B191;
58;1;27547;Weyhe;
58;1;27548;Weyhe-Kirchweyhe;
58;1;27549;Weyhe-Melchiorshausen;
58;1;27550;Weßling;
58;1;27551;Wiblingen;
58;1;27552;Wichelwisch;
58;1;27553;Wichernsweg;
58;1;27554;Wichertstraße;
58;1;27555;Wickede;
58;1;27556;Wickede (Ruhr);
58;1;27557;Wickede-Wiehagen;
58;1;27558;Wickendorferstraße;
58;1;27559;Wickingstraße;
58;1;27560;Wicklesgreuth;
58;1;27561;Widdern;
58;1;27562;Widderstall;
58;1;27563;Widenmayerstraße;
58;1;27564;Wiebelsheim;
58;1;27565;Wiebelskirchen;
58;1;27566;Wiebestraße;
58;1;27567;Wied;
58;1;27568;Wiedbachstraße;
58;1;27569;Wiedemar;
58;1;27570;Wiedener Straße;
58;1;27571;Wiedenest;
58;1;27572;Wiedenzhausen;
58;1;27573;Wiederau;
58;1;27574;Wiedersbach;
58;1;27575;Wiednitz;
58;1;27576;Wiedtalstraße;
58;1;27577;Wiefelstede;
58;1;27578;Wiehl;
58;1;27579;Wielenbach;
58;1;27580;Wielhelm-Stolte-Straße;
58;1;27581;Wiemersdorf;
58;1;27582;Wienau;
58;1;27583;Wiener Platz;
58;1;27584;Wiener Platz/B295;
58;1;27585;Wiener Platz/Hauptbahnhof;
58;1;27586;Wiener Straße;
58;1;27587;Wiener Straße, Albertplatz;
58;1;27588;Wienhausen;
58;1;27589;Wiepersdorf;
58;1;27590;Wiepke;
58;1;27591;Wiepkenhagen;
58;1;27592;Wiesaer Holz;
58;1;27593;Wiesau;
58;1;27594;Wiesbach;
58;1;27595;Wiesbaden;
58;1;27596;Wiesbaden - Kostheim;
58;1;27597;Wiesbaden - Medenbach;
58;1;27598;Wiesbaden-Amöneburg;
58;1;27599;Wiesbaden-Biebrich;
58;1;27600;Wiesbaden-Bierstadt;
58;1;27601;Wiesbaden-Breckenheim;
58;1;27602;Wiesbaden-Delkenheim;
58;1;27603;Wiesbaden-Dotzheim;
58;1;27604;Wiesbaden-Erbenheim;
58;1;27605;Wiesbaden-Frauenstein;
58;1;27606;Wiesbaden-Igstadt;
58;1;27607;Wiesbaden-Mainzer Straße;
58;1;27608;Wiesbaden-Medenbach;
58;1;27609;Wiesbaden-Naurod;
58;1;27610;Wiesbaden-Nordenstadt;
58;1;27611;Wiesbaden-Rambach-Hessloch;
58;1;27612;Wiesbaden-Schierstein;
58;1;27613;Wiesbaden-Äppelallee;
58;1;27614;Wiesbadener Kreuz;
58;1;27615;Wiesbadener Landesstraße;
58;1;27616;Wiesbadener Landstraße;
58;1;27617;Wiesbadener Straße;
58;1;27618;Wiesemscheid;
58;1;27619;Wiesen;
58;1;27620;Wiesenaue;
58;1;27621;Wiesenbach;
58;1;27622;Wiesenburg;
58;1;27623;Wiesenburg/Mark;
58;1;27624;Wiesendamm;
58;1;27625;Wiesenfeld;
58;1;27626;Wiesenfeld b.Coburg;
58;1;27627;Wiesengrund;
58;1;27628;Wiesenholz;
58;1;27629;Wiesensteig;
58;1;27630;Wiesenstraße;
58;1;27631;Wiesentalstraße;
58;1;27632;Wiesentfels;
58;1;27633;Wiesenthal;
58;1;27634;Wiesenthau;
58;1;27635;Wiesentheid;
58;1;27636;Wiesenttal;
58;1;27637;Wieseth;
58;1;27638;Wieskau;
58;1;27639;Wiesloch;
58;1;27640;Wiesloch-West;
58;1;27641;Wiesloch/Rauenberg;
58;1;27642;Wiesmannstraße;
58;1;27643;Wiesmoor;
58;1;27644;Wiesmühl;
58;1;27645;Wiesweiler;
58;1;27646;Wietmarschen;
58;1;27647;Wietzen;
58;1;27648;Wietzendorf;
58;1;27649;Wigardstraße;
58;1;27650;Wikingerstraße;
58;1;27651;Wilburgstetten;
58;1;27652;Wildau;
58;1;27653;Wildbad-Kreuth;
58;1;27654;Wildbahn;
58;1;27655;Wildbarren;
58;1;27656;Wildberg;
58;1;27657;Wildbergplatz;
58;1;27658;Wildeck;
58;1;27659;Wildeck - Hönebach;
58;1;27660;Wildeck-Bosserode;
58;1;27661;Wildeck-Hönebach;
58;1;27662;Wildeck-Obersuhl;
58;1;27663;Wildeck-Richelsdorf;
58;1;27664;Wildemann;
58;1;27665;Wildenau;
58;1;27666;Wildenbruchstraße;
58;1;27667;Wildenfels;
58;1;27668;Wildenfelser Straße;
58;1;27669;Wildenhain;
58;1;27670;Wildenreuth;
58;1;27671;Wildensorger Hauptstraße;
58;1;27672;Wildenthal;
58;1;27673;Wildenwart;
58;1;27674;Wilder Stein;
58;1;27675;Wildeshausen;
58;1;27676;Wildeshausen-Nord;
58;1;27677;Wildeshausen-West;
58;1;27678;Wildeshausen/Delmenhorster Straße;
58;1;27679;Wildeshausen/Westring;
58;1;27680;Wildeshauser Geest;
58;1;27681;Wildeshauser Landstraße;
58;1;27682;Wildeshauser Straße;
58;1;27683;Wildetaube;
58;1;27684;Wildgruber Chaussee;
58;1;27685;Wildgruber Straße;
58;1;27686;Wildpark;
58;1;27687;Wildpark Bad Mergentheim;
58;1;27688;Wildparkstraße;
58;1;27689;Wildpoldsried;
58;1;27690;Wildunger Straße;
58;1;27691;Wilferdinger Straße/B10;
58;1;27692;Wilferdinger Straße/B294;
58;1;27693;Wilhelm-Eppstein-Straße;
58;1;27694;Wilhelm-Heinrich-Brücke;
58;1;27695;Wilhelm-Hoegner-Straße;
58;1;27696;Wilhelm-Iwan-Ring;
58;1;27697;Wilhelm-Kaisen-Brücke;
58;1;27698;Wilhelm-Kaisen-Platz;
58;1;27699;Wilhelm-Kopp-Straße;
58;1;27700;Wilhelm-Külz-Straße;
58;1;27701;Wilhelm-Leuschner-Platz;
58;1;27702;Wilhelm-Leuschner-Straße;
58;1;27703;Wilhelm-Liebknecht-Straße;
58;1;27704;Wilhelm-Metzger-Straße;
58;1;27705;Wilhelm-Raabe-Straße;
58;1;27706;Wilhelm-Spindler-Brücke;
58;1;27707;Wilhelm-Stolte-Straße;
58;1;27708;Wilhelm-Wolff-Straße;
58;1;27709;Wilhelma;
58;1;27710;Wilhelminenhofstraße;
58;1;27711;Wilhelmsburg;
58;1;27712;Wilhelmsburger Platz;
58;1;27713;Wilhelmsburger Reichsstraße;
58;1;27714;Wilhelmsdorfer Straße;
58;1;27715;Wilhelmshaven;
58;1;27716;Wilhelmshaven/B210;
58;1;27717;Wilhelmshavener Kreuz;
58;1;27718;Wilhelmshavener Straße;
58;1;27719;Wilhelmshöher Straße;
58;1;27720;Wilhelmsplatz;
58;1;27721;Wilhelmsplatz (Stadtmitte);
58;1;27722;Wilhelmsruh;
58;1;27723;Wilhelmsruher Damm;
58;1;27724;Wilhelmsthal;
58;1;27725;Wilhelmstraße;
58;1;27726;Wilhelmstraße/B27;
58;1;27727;Wilhemstraße;
58;1;27728;Wilhermsdorf;
58;1;27729;Wilkau-Haßlau;
58;1;27730;Wilkenburg;
58;1;27731;Wilkenburger Straße;
58;1;27732;Willebadessen;
58;1;27733;Willendorf;
58;1;27734;Willenhofen;
58;1;27735;Willi-Brandt-Allee;
58;1;27736;Willi-Brandt-Allee, De-Gasperi-Bogen, Ottendichler Straße;
58;1;27737;Willi-Brandt-Platz;
58;1;27738;Willi-Brandt-Straße;
58;1;27739;Willi-Sänger-Straße;
58;1;27740;Willibaldstraße;
58;1;27741;Willich;
58;1;27742;Willigstraße;
58;1;27743;Willingen;
58;1;27744;Willingen-Bömighausen;
58;1;27745;Willingen-Needar;
58;1;27746;Willinger Straße;
58;1;27747;Willingshausen;
58;1;27748;Willingshausen-Loshausen;
58;1;27749;Willingshausen-Wasenberg;
58;1;27750;Willmersdorf;
58;1;27751;Willmersdorfer Chaussee;
58;1;27752;Willrodaer Forst;
58;1;27753;Willroth;
58;1;27754;Willstraße;
58;1;27755;Willstädt-Eckartsweier;
58;1;27756;Willstätt;
58;1;27757;Willstätt-Sand/B28;
58;1;27758;Willstätt-Sand/B33;
58;1;27759;Willstätt-West;
58;1;27760;Willy-Brandt-Allee;
58;1;27761;Willy-Brandt-Platz;
58;1;27762;Willy-Brandt-Ring;
58;1;27763;Willy-Brandt-Straße;
58;1;27764;Willy-Sachs-Stadion;
58;1;27765;Wilmenrod;
58;1;27766;Wilmersdorf;
58;1;27767;Wilmersdorfer;
58;1;27768;Wilnsdorf;
58;1;27769;Wilparting;
58;1;27770;Wilsdruff;
58;1;27771;Wilsdruffer Straße;
58;1;27772;Wilsnacker Straße;
58;1;27773;Wilsonstraße;
58;1;27774;Wilstedt;
58;1;27775;Wilster;
58;1;27776;Wilster / Wewelsfleth;
58;1;27777;Wilster, L135;
58;1;27778;Wilster, L136;
58;1;27779;Wilstorf;
58;1;27780;Wilstorfer Straße;
58;1;27781;Wilsum;
58;1;27782;Wiltbergstraße;
58;1;27783;Wilzschhaus;
58;1;27784;Wimmelbach;
58;1;27785;Wimmelburg;
58;1;27786;Wimpasing;
58;1;27787;Winckelmannplat;
58;1;27788;Winckelmannstraße;
58;1;27789;Windach;
58;1;27790;Windeberg;
58;1;27791;Windeby;
58;1;27792;Windebyer Weg;
58;1;27793;Windeck;
58;1;27794;Winden;
58;1;27795;Winden im Elztal-Niederwinden;
58;1;27796;Winden im Elztal-Oberwinden;
58;1;27797;Windesheim;
58;1;27798;Windessen;
58;1;27799;Windgfällweiher;
58;1;27800;Windischenlaibach;
58;1;27801;Windischeschenbach;
58;1;27802;Windischhausen;
58;1;27803;Windischleuba;
58;1;27804;Windmühlenstraße;
58;1;27805;Windmühlenstraßen, Brüderstraße;
58;1;27806;Windorf;
58;1;27807;Windsbach;
58;1;27808;Windsberg;
58;1;27809;Windscheidstraße;
