CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
58;1;47308;L;1;3;L141;;24679;5248;268;0
58;1;47313;L;1;3;L15;;5528;9320;14292;0
58;1;47340;L;5;0;;17702;26451;17346;2106;0
58;1;47342;L;1;3;L17;;8718;10163;268;0
58;1;47343;L;1;3;L171;;5198;10057;14289;0
58;1;47362;L;1;3;L08;;9433;16700;268;0
58;1;47363;L;1;3;L081;;5626;16782;268;0
58;1;47364;L;1;3;L083;;28398;20067;14292;0
58;1;47365;L;1;3;L07;;6968;27379;14292;0
58;1;47366;L;1;3;L071;;28191;18463;14292;0
58;1;47389;L;1;3;L092;;22665;6104;268;0
58;1;47501;L;5;0;GBS12;25425;8751;20962;356;0
58;1;47508;L;5;0;GBS13;27471;8751;22177;356;0
58;1;47513;L;5;0;GBS14;27992;5221;23969;356;0
58;1;47532;L;5;0;GH1;901;16759;4905;452;0
58;1;47535;L;5;0;GH2;3696;24394;15325;452;0
58;1;47538;L;5;0;GH6;5406;19886;4905;452;0
58;1;47544;L;5;0;GH8;11320;17263;3369;452;0
58;1;47549;L;5;0;GH9;13161;13576;4329;452;0
58;1;47553;L;1;4;K62;13579;13576;1458;452;0
58;1;47568;L;5;0;GH13;24397;15778;17255;452;0
58;1;47577;L;5;0;GH14;26931;24394;1038;452;0
58;1;47580;L;5;0;GH7;6249;26153;15891;452;0
58;1;47587;L;1;2;B522;7958;3604;7935;258;0
58;1;47590;L;5;0;GRH2;7958;7935;1236;3558;0
58;1;47597;L;5;0;GH10;14903;17095;3369;452;0
58;1;47602;L;5;0;GRH1;13205;14899;17263;451;0
58;1;47607;L;1;4;K260;7307;21463;829;4701;0
58;1;47612;L;1;4;K221;;21957;28247;451;0
58;1;47687;L;1;3;L500;;4117;23016;258;0
58;1;47693;L;1;3;L510;;26296;22621;258;0
58;1;47699;L;1;3;L515;;2716;22621;434;0
58;1;47716;L;5;0;GDo2;12462;27889;1643;389;0
58;1;47722;L;5;0;GDo3;16797;1643;22214;389;0
58;1;47752;L;5;0;GGe4;27642;25827;1566;426;0
58;1;47770;L;5;0;GK8;22616;6506;17197;490;0
58;1;47784;L;1;3;L501;;21564;19780;670;0
58;1;47810;L;2;2;B226;12566;12565;;350;0
58;1;47815;L;1;3;L29;;18073;27741;279;0
58;1;47819;L;2;2;B7/B54;17558;17558;;445;0
58;1;47824;L;2;2;B54;26764;;;389;0
58;1;47842;L;1;3;L556;;6194;16312;272;0
58;1;47863;L;5;0;GD02;13006;13400;1562;393;0
58;1;47864;L;5;0;GD03;8429;13938;21100;393;0
58;1;47865;L;5;0;GD04;21538;17594;6545;393;0
58;1;47866;L;5;0;GD05;5335;11959;5557;393;0
58;1;47867;L;5;0;GD06;8038;17814;1559;393;0
58;1;47868;L;5;0;GD07;1284;5556;1561;393;0
58;1;47869;L;5;0;GD08;9442;21595;13136;393;0
58;1;47870;L;5;0;GD09;3261;5558;13037;1380;0
58;1;47871;L;1;3;L52;;5547;5554;393;0
58;1;47872;L;1;3;L455;;5561;5562;393;0
58;1;47873;L;5;0;GD12;12867;17862;4487;393;0
58;1;47874;L;5;0;GD13;20571;9188;26498;393;0
58;1;47875;L;1;4;K4;;5563;5549;393;0
58;1;47876;L;1;3;L404;;5553;7325;393;0
58;1;47878;L;5;0;GD17;12223;13433;25563;393;0
58;1;47879;L;5;0;GD18;22805;11063;527;393;0
58;1;47880;L;5;0;GD19;6266;25563;1138;393;0
58;1;47881;L;1;3;L392;;16884;6542;279;0
58;1;47882;L;5;0;GD21;4111;21088;25428;1338;0
58;1;47883;L;5;0;GD22;19437;11187;1560;393;0
58;1;47884;L;5;0;GD23;11187;4224;1272;393;0
58;1;47885;L;5;0;GD24;6976;8428;6947;393;0
58;1;47887;L;5;0;GD26;17352;4486;25844;393;0
58;1;47888;L;5;0;GD25;12493;3597;13212;55960;0
58;1;47889;L;5;0;GD20;21962;14399;12223;393;0
58;1;47890;L;5;0;GD16;20135;13470;10427;393;0
58;1;47908;L;5;0;GD01;4225;17814;14202;393;0
58;1;47913;L;5;0;GD15;25844;22116;5670;393;0
58;1;48062;L;1;3;L137;;18427;16883;279;0
58;1;48096;L;1;4;K3;;5550;5555;1413;0
58;1;48102;L;1;3;L357;;26251;7325;279;0
58;1;48104;L;1;4;K12;;7325;12069;279;0
58;1;48107;L;1;3;L54;;5548;5551;393;0
58;1;48110;L;1;4;K6;;1138;3469;393;0
58;1;48111;L;1;3;L56;;5560;5564;393;0
58;1;48113;L;1;3;L85;;6519;24130;279;0
58;1;48117;L;5;0;GD11;3814;26498;2607;393;0
58;1;48118;L;1;3;L49;;5564;5562;393;0
58;1;48123;L;1;4;K2;;5559;5562;393;0
58;1;48125;L;5;0;GD10;10908;13440;18754;1210;0
58;1;48126;L;1;3;L53;;5549;5565;393;0
58;1;48127;L;1;3;L55;;5560;5552;393;0
58;1;48133;L;5;0;GD14;6418;20768;7866;1323;0
58;1;48139;L;5;0;GD27;6523;1558;;393;0
58;1;48147;L;1;3;L418;;28158;28157;724;0
58;1;48156;L;1;3;L70;;28158;28149;724;0
58;1;48163;L;1;3;L107;;26227;26226;2584;0
58;1;48167;L;1;3;L238;;21906;6504;287;0
58;1;48176;L;1;3;L260;;275;273;306;0
58;1;48193;L;1;3;L562;;8298;23954;657;0
58;1;48253;L;1;3;L395;;4721;28091;262;0
58;1;48319;L;1;3;L91;;5717;25891;262;0
58;1;48326;L;1;4;K12;;12991;19917;262;0
58;1;48337;L;1;3;L504;;8468;6275;262;0
58;1;48341;L;5;0;G;3078;15918;7216;480;0
58;1;48345;L;5;0;G;13099;4602;3078;480;0
58;1;48346;L;5;0;G;4602;13099;28453;480;0
58;1;48377;L;1;4;K5;12675;1571;13003;480;0
58;1;48379;L;1;3;L387;15313;7180;3607;262;0
58;1;48384;L;5;0;G;20075;3607;14839;480;0
58;1;48385;L;5;0;G;11143;20074;14460;480;0
58;1;48386;L;5;0;;22169;14460;15918;480;0
58;1;48387;L;5;0;G;5640;4398;25685;480;0
58;1;48390;L;5;0;G;28453;25685;4602;480;0
58;1;48393;L;5;0;G;25685;5640;;480;0
58;1;48397;L;5;0;G;15918;25685;3078;480;0
58;1;48402;L;5;0;G;3077;3078;16463;480;0
58;1;48413;L;5;0;G;16728;16116;22715;480;0
58;1;48416;L;1;4;K18;7388;1576;1391;524;0
58;1;48420;L;1;3;L424;20683;14283;17354;524;0
58;1;48423;L;5;0;G;28568;1274;21535;524;0
58;1;48427;L;1;4;K16;;22549;16454;524;0
58;1;48433;L;1;4;K3;13851;15569;9361;524;0
58;1;48438;L;5;0;G;16059;;;524;0
58;1;48479;L;1;3;L214;;3859;7103;262;0
58;1;48501;L;1;3;L528;;24264;8020;262;0
58;1;48515;L;1;4;K20;;2864;20375;262;0
58;1;48525;L;1;3;L229;;17377;8903;262;0
58;1;48537;L;1;3;L230;;24055;17833;262;0
58;1;48549;L;1;4;K29;;11470;9849;262;0
58;1;48552;L;1;4;K29;;17833;26673;262;0
58;1;48565;L;1;3;L232;;2864;16738;262;0
58;1;48576;L;5;0;G;27485;2867;17379;330;0
58;1;48580;L;1;3;L413;;4322;17881;262;0
58;1;48611;L;6;1;;;1032;16529;2796;0
58;1;48614;L;6;1;;;15327;27822;489;0
58;1;48718;L;1;3;L160;;7844;13390;262;0
58;1;49035;L;1;3;L162;;8903;24047;262;0
58;1;49088;L;5;0;G;6900;28453;24711;480;0
58;1;49100;L;5;0;G;23477;13009;20085;480;0
58;1;49226;L;1;3;L76;;20470;20920;256;0
58;1;49273;L;1;3;L211;;20716;23583;607;0
58;1;49281;L;1;3;L307;;7911;9656;256;0
58;1;49286;L;1;3;L49;;20716;9656;607;0
58;1;49303;L;6;1;;;19486;24533;619;0
58;1;49317;L;6;1;;12585;5585;12586;566;0
58;1;49325;L;6;1;;10401;23141;10400;566;0
58;1;49341;L;1;3;L42;;21417;6630;619;0
58;1;49342;L;1;3;L44;;6877;24331;619;0
58;1;49361;L;1;3;L150;;10933;5802;385;0
58;1;49367;L;1;3;L172;;10933;7274;256;0
58;1;49377;L;1;3;L149;;4926;8424;256;0
58;1;49388;L;1;3;L305;;27401;24364;256;0
58;1;49395;L;1;3;L153;;16951;27401;385;0
58;1;49403;L;1;3;L316;;10933;9316;256;0
58;1;49412;L;1;3;L5;;7168;15347;566;0
58;1;49416;L;1;3;L8;;18553;13629;566;0
58;1;49422;L;1;3;L191;;4480;5585;566;0
58;1;49432;L;1;3;L12;;4480;7894;256;0
58;1;49441;L;1;3;L14;;2306;2297;646;0
58;1;49449;L;1;3;L28;;4480;25097;256;0
58;1;49451;L;1;3;L192;9548;25106;7894;256;0
58;1;49458;L;1;3;L17;;7894;20005;256;0
58;1;49466;L;1;3;L270;;25083;15065;646;0
58;1;49474;L;1;3;L21;;7894;13116;256;0
58;1;49484;L;1;3;L194;;482;13448;256;0
58;1;49492;L;1;3;L254;;13052;933;619;0
58;1;49501;L;1;3;L46;;15060;9066;619;0
58;1;49506;L;1;3;L239;;25102;11204;385;0
58;1;49510;L;1;3;L15;;26815;25107;646;0
58;1;49516;L;1;3;L193;;25107;25083;646;0
58;1;49522;L;1;3;L292;;9869;24687;646;0
58;1;49531;L;1;3;L22;;18991;25083;646;0
58;1;49539;L;1;3;L268;;22762;9261;646;0
58;1;49547;L;1;3;L23;;25097;7894;256;0
58;1;49571;L;1;3;L273;;12151;6312;566;0
58;1;49583;L;1;3;L90;;11860;2821;672;0
58;1;49592;L;1;3;L93;;9797;25688;672;0
58;1;49603;L;1;3;L220;;25688;3496;256;0
58;1;50014;L;1;3;S302;;19429;23602;397;0
58;1;50017;L;1;3;S298;;20332;25647;397;0
58;1;50022;L;1;3;S299;;25647;6776;397;0
58;1;50027;L;1;3;S222;;9108;23628;274;0
58;1;50032;L;1;3;S260;;28588;9108;274;0
58;1;50036;L;1;3;S258;;28588;24747;274;0
58;1;50042;L;1;3;S257;;28588;25382;58408;0
58;1;50045;L;1;3;S270;;23423;28588;274;0
58;1;50057;L;1;3;L712;;11256;4038;511;0
58;1;50058;L;1;2;B261;;2684;18314;262;0
58;1;50059;L;1;2;B411;1944;235;2466;262;0
58;1;50060;L;1;1;A1;;22504;19542;1;0
58;1;50061;L;2;1;A10;3606;6284;;267;0
58;1;50062;L;1;1;A100;;26953;25638;266;0
58;1;50067;L;1;1;A11;;3606;24693;1;0
58;1;50075;L;1;1;A15;;6286;4621;267;0
58;1;50077;L;1;1;A17;;6319;20706;269;0
58;1;50079;L;1;1;A19;;184;22016;1;0
58;1;50080;L;1;1;A2;;19167;3606;1;0
58;1;50081;L;1;1;A20;;16254;24693;1;0
58;1;50082;L;1;1;A21;;3092;13448;256;0
58;1;50087;L;1;1;A24;;10428;3606;1;0
58;1;50095;L;1;1;A27;;26780;5537;1;0
58;1;50096;L;1;1;A28;;15355;4554;258;0
58;1;50098;L;1;1;A281;;4574;61;358;0
58;1;50099;L;1;1;A29;;570;27715;258;0
58;1;50101;L;1;1;A3;;15868;1675;1;0
58;1;50102;L;1;1;A30;;1368;2820;1;0
58;1;50103;L;1;1;A31;;4336;7084;1;0
58;1;50104;L;1;1;A33;;4667;19780;1;0
58;1;50106;L;1;1;A37;;10573;4952;258;0
58;1;50108;L;1;1;A39;;22620;10428;258;0
58;1;50109;L;1;1;A391;;4447;9147;356;0
58;1;50111;L;1;1;A395;;2719;4431;258;0
58;1;50112;L;1;1;A4;;10912;10107;1;0
58;1;50113;L;1;1;A40;;26249;6189;260;0
58;1;50115;L;1;1;A43;;28148;17850;260;0
58;1;50116;L;1;1;A44;;267;6895;1;0
58;1;50119;L;1;1;A45;;1728;6189;1;0
58;1;50120;L;1;1;A46;;11090;4667;260;0
58;1;50122;L;1;1;A48;;6291;5831;262;0
58;1;50123;L;1;1;A480;;27523;21362;281;0
58;1;50126;L;1;1;A5;;3151;13241;1;0
58;1;50128;L;1;1;A52;;21904;16686;260;0
58;1;50140;L;1;1;A57;;14349;18760;260;0
58;1;50141;L;1;1;A571;;24103;6742;262;0
58;1;50142;L;1;1;A573;;2816;592;262;0
58;1;50143;L;1;1;A59;;4201;6014;260;0
58;1;50144;L;1;1;A6;;17130;20464;1;0
58;1;50145;L;1;1;A60;;16331;22387;1;0
58;1;50146;L;1;1;A602;;25671;15976;262;0
58;1;50147;L;1;1;A61;;11665;26249;1;0
58;1;50148;L;1;1;A62;;18792;20482;1;0
58;1;50151;L;1;1;A63;;12991;16442;262;0
58;1;50154;L;1;1;A65;;13184;16094;262;0
58;1;50155;L;1;1;A650;;2670;16094;262;0
58;1;50156;L;1;1;A656;;16523;10943;284;0
58;1;50157;L;1;1;A659;;26311;27128;1;0
58;1;50158;L;1;1;A66;;27595;8531;261;0
58;1;50160;L;1;1;A67;;16523;17608;261;0
58;1;50163;L;1;1;A7;;8643;1617;1;0
58;1;50164;L;1;1;A70;;23470;3228;264;0
58;1;50165;L;1;1;A72;;11678;5363;1;0
58;1;50166;L;1;1;A73;;7776;24994;1;0
58;1;50167;L;1;1;A8;;16165;22614;1;0
58;1;50169;L;1;1;A38;;10116;15454;1;0
58;1;50171;L;1;1;A831;;14087;24913;300;0
58;1;50172;L;1;1;A864;;6108;2677;652;0
58;1;50173;L;1;1;A9;;17776;20685;1;0
58;1;50175;L;1;1;A93;;13444;11678;264;0
58;1;50179;L;1;1;A96;;4485;17776;1;0
58;1;50180;L;1;1;A98;;27059;24720;263;0
58;1;50183;L;1;1;A99;;17811;17810;294;0
58;1;50185;L;1;1;A81;;22807;28269;1;0
58;1;50186;L;1;1;A64;;16165;25671;262;0
58;1;50187;L;1;2;B1;;267;16548;1;0
58;1;50188;L;1;2;B10;;15328;1851;1;0
58;1;50190;L;1;2;B101;;1798;3595;1;0
58;1;50191;L;1;2;B102;;16035;5174;267;0
58;1;50192;L;1;2;B103;;14320;22018;1;0
58;1;50193;L;1;2;B104;;16254;9558;1;0
58;1;50194;L;1;2;B105;;23847;9525;268;0
58;1;50196;L;1;2;B107;;5363;20780;1;0
58;1;50197;L;1;2;B109;;3503;9525;1;0
58;1;50198;L;1;2;B11;;17289;20464;264;0
58;1;50199;L;1;2;B110;;22016;23727;268;0
58;1;50202;L;1;2;B115;;10107;12874;1;0
58;1;50203;L;1;2;B12;;15767;27839;1;0
58;1;50205;L;1;2;B13;;460;28269;264;0
58;1;50206;L;1;2;B14;;24720;20464;1;0
58;1;50207;L;1;2;B15;;21990;11678;264;0
58;1;50208;L;1;2;B156;;3206;23875;1;0
58;1;50210;L;1;2;B16;;8642;21900;264;0
58;1;50211;L;1;2;B167;;5174;15333;267;0
58;1;50212;L;1;2;B169;;18220;5496;1;0
58;1;50213;L;1;2;B17;;21501;1851;264;0
58;1;50214;L;1;2;B170;;28440;6319;278;0
58;1;50215;L;1;2;B173;;15660;6319;1;0
58;1;50216;L;1;2;B175;;9782;18926;1;0
58;1;50217;L;1;2;B179;;6089;14418;267;0
58;1;50219;L;1;2;B180;;8053;26848;1;0
58;1;50221;L;1;2;B183;;14503;2783;1;0
58;1;50222;L;1;2;B184;;14428;15454;1;0
58;1;50223;L;1;2;B185;;675;5837;1;0
58;1;50224;L;1;2;B187;;22149;4401;1;0
58;1;50225;L;1;2;B188;;4952;4660;1;0
58;1;50226;L;1;2;B189;;16371;27944;1;0
58;1;50227;L;1;2;B19;;13713;6895;1;0
58;1;50228;L;1;2;B191;;5337;20528;1;0
58;1;50229;L;1;2;B192;;27869;18126;268;0
58;1;50230;L;1;2;B195;;28306;27909;1;0
58;1;50231;L;1;2;B198;;20528;7834;1;0
58;1;50232;L;1;2;B2;;17289;22009;1;0
58;1;50233;L;1;2;B20;;14457;20464;264;0
58;1;50234;L;1;2;B202;;22718;19542;256;0
58;1;50235;L;1;2;B203;;5241;13116;256;0
58;1;50237;L;1;2;B207;;10433;20850;1;0
58;1;50238;L;1;2;B208;;2821;27869;1;0
58;1;50239;L;1;2;B209;;18722;23421;1;0
58;1;50241;L;1;2;B210;;7084;27715;258;0
58;1;50243;L;1;2;B212;;8711;4591;1;0
58;1;50244;L;1;2;B213;;18853;5795;258;0
58;1;50245;L;1;2;B214;;15832;4431;258;0
58;1;50246;L;1;2;B215;;9248;22045;258;0
58;1;50249;L;1;2;B22;;28269;5349;264;0
58;1;50254;L;1;2;B224;;24130;20984;260;0
58;1;50257;L;1;2;B229;;15100;24124;260;0
58;1;50262;L;1;2;B236;;17820;19573;1;0
58;1;50263;L;1;2;B239;;12274;5927;1;0
58;1;50264;L;1;2;B241;;26850;26296;1;0
58;1;50266;L;1;2;B246;;14428;6908;1;0
58;1;50267;L;1;2;B246a;;10356;4934;1;0
58;1;50268;L;1;2;B247;;19521;13279;1;0
58;1;50269;L;1;2;B248;;18913;5654;258;0
58;1;50270;L;1;2;B25;;6120;28220;264;0
58;1;50271;L;1;2;B251;;4667;13241;1;0
58;1;50272;L;1;2;B252;;16562;4374;1;0
58;1;50273;L;1;2;B253;;5984;16973;261;0
58;1;50274;L;1;2;B254;;8531;13241;261;0
58;1;50275;L;1;2;B255;;17370;16562;1;0
58;1;50276;L;1;2;B256;;16836;27859;1;0
58;1;50277;L;1;2;B257;;6615;16856;262;0
58;1;50278;L;1;2;B258;;13841;267;1;0
58;1;50279;L;1;2;B259;;25891;5454;262;0
58;1;50280;L;1;2;B26;;21754;3055;1;0
58;1;50281;L;1;2;B264;;267;14349;287;0
58;1;50282;L;1;2;B265;;20817;14349;1;0
58;1;50283;L;1;2;B266;;15868;24044;1;0
58;1;50284;L;1;2;B267;;894;2816;262;0
58;1;50285;L;1;2;B268;;22504;25671;1;0
58;1;50286;L;1;2;B269;;22540;3641;1;0
58;1;50287;L;1;2;B27;;22807;3968;1;0
58;1;50288;L;1;2;B271;;18456;28221;262;0
58;1;50289;L;1;2;B272;;14979;23455;262;0
58;1;50290;L;1;2;B273;;20685;26820;267;0
58;1;50291;L;1;2;B275;;2853;15298;261;0
58;1;50292;L;1;2;B276;;15951;17645;1;0
58;1;50293;L;1;2;B277;;10318;5060;261;0
58;1;50294;L;1;2;B28;;13330;11607;1;0
58;1;50296;L;1;2;B281;;6917;25686;271;0
58;1;50297;L;1;2;B286;;16652;2651;264;0
58;1;50299;L;1;2;B290;;282;25253;300;0
58;1;50300;L;1;2;B292;;2857;15237;263;0
58;1;50301;L;1;2;B294;;8210;4628;263;0
58;1;50302;L;1;2;B295;;5266;24913;263;0
58;1;50303;L;1;2;B299;;946;6698;1;0
58;1;50305;L;1;2;B3;;27059;5072;1;0
58;1;50306;L;1;2;B300;;16987;17832;264;0
58;1;50308;L;1;2;B304;;5574;8266;294;0
58;1;50309;L;1;2;B305;;3614;22614;264;0
58;1;50311;L;1;2;B308;20912;15767;22854;264;0
58;1;50312;L;1;2;B31;;9551;15767;1;0
58;1;50313;L;1;2;B311;;8847;25879;263;0
58;1;50314;L;1;2;B312;;3500;24913;263;0
58;1;50315;L;1;2;B313;;24720;20568;263;0
58;1;50316;L;1;2;B314;;26695;24069;280;0
58;1;50318;L;1;2;B32;;26833;11988;1;0
58;1;50319;L;1;2;B321;;20779;24980;1;0
58;1;50321;L;1;2;B326;;18426;28148;260;0
58;1;50322;L;1;2;B327;;11321;13841;262;0
58;1;50323;L;1;2;B33;;21142;27756;263;0
58;1;50324;L;1;2;B34;;9542;16094;280;0
58;1;50325;L;1;2;B35;;12415;9005;1;0
58;1;50326;L;1;2;B36;;14942;16523;263;0
58;1;50327;L;1;2;B37;;12991;17443;1;0
58;1;50328;L;1;2;B38;;4913;5680;1;0
58;1;50329;L;1;2;B39;;8078;16424;1;0
58;1;50331;L;1;2;B40;;12991;6802;1;0
58;1;50336;L;1;2;B404;;16304;13448;1;0
58;1;50342;L;1;2;B41;;22504;12539;1;0
58;1;50343;L;1;2;B412;;18998;4687;262;0
58;1;50344;L;1;2;B413;;3374;10232;262;0
58;1;50345;L;1;2;B42;;5680;4210;1;0
58;1;50346;L;1;2;B420;;19968;18742;1;0
58;1;50347;L;1;2;B421;;13594;16013;1;0
58;1;50348;L;1;2;B423;;10223;923;1;0
58;1;50349;L;1;2;B426;;9017;19238;1;0
58;1;50350;L;1;2;B427;;11559;13091;262;0
58;1;50352;L;1;2;B43;;16442;10521;1;0
58;1;50353;L;1;2;B430;;22899;16322;256;0
58;1;50355;L;1;2;B432;;10428;22837;1;0
58;1;50357;L;1;2;B436;;4906;22649;258;0
58;1;50358;L;1;2;B437;;8338;24773;258;0
58;1;50360;L;1;2;B44;;16094;8098;1;0
58;1;50361;L;1;2;B441;;25816;10561;258;0
58;1;50362;L;1;2;B442;;5481;18451;258;0
58;1;50363;L;1;2;B443;;20169;22976;451;0
58;1;50364;L;1;2;B444;;9482;25848;258;0
58;1;50366;L;1;2;B45;;24088;28207;1;0
58;1;50367;L;1;2;B455;;16450;23262;261;0
58;1;50368;L;1;2;B456;;19339;27072;261;0
58;1;50369;L;1;2;B457;;9951;9132;261;0
58;1;50373;L;1;2;B462;;22124;21060;263;0
58;1;50374;L;1;2;B463;;24012;20395;263;0
58;1;50375;L;1;2;B464;;21491;21436;263;0
58;1;50376;L;1;2;B465;;15617;13553;263;0
58;1;50377;L;1;2;B466;;17707;23315;1;0
58;1;50380;L;1;2;B47;;26935;26730;1;0
58;1;50381;L;1;2;B470;;21286;27020;264;0
58;1;50382;L;1;2;B471;;12573;25262;294;0
58;1;50383;L;1;2;B472;;16670;12614;264;0
58;1;50385;L;1;2;B474;;19573;9632;292;0
58;1;50386;L;1;2;B475;;24124;21564;1;0
58;1;50389;L;1;2;B48;;2633;3842;262;0
58;1;50390;L;1;2;B480;;7355;28262;260;0
58;1;50396;L;1;2;B49;;9559;768;1;0
58;1;50398;L;1;2;B5;;9552;8124;1;0
58;1;50399;L;1;2;B50;;9559;118;262;0
58;1;50400;L;1;2;B500;;26695;12373;263;0
58;1;50405;L;1;2;B51;;9555;27547;1;0
58;1;50410;L;1;2;B52;;11321;25671;262;0
58;1;50412;L;1;2;B523;;27079;25752;280;0
58;1;50414;L;1;2;B54;;27595;9553;1;0
58;1;50416;L;1;2;B55;;663;21514;260;0
58;1;50418;L;1;2;B56;;24110;7182;287;0
58;1;50419;L;1;2;B57;;4911;13734;260;0
58;1;50420;L;1;2;B58;;24778;3267;260;0
58;1;50423;L;1;2;B6;;4591;10107;1;0
58;1;50424;L;1;2;B61;;16312;3159;1;0
58;1;50425;L;1;2;B62;;22064;3084;1;0
58;1;50427;L;1;2;B64;;25312;23780;1;0
58;1;50428;L;1;2;B65;;21564;4431;1;0
58;1;50429;L;1;2;B66;;3778;3125;277;0
58;1;50431;L;1;2;B68;;26850;5436;1;0
58;1;50434;L;1;2;B7;;6519;21863;1;0
58;1;50435;L;1;2;B70;;27376;7084;1;0
58;1;50436;L;1;2;B71;;14477;4591;1;0
58;1;50437;L;1;2;B72;;23201;18814;258;0
58;1;50438;L;1;2;B73;;10428;5537;1;0
58;1;50439;L;1;2;B74;;3627;24382;1;0
58;1;50440;L;1;2;B75;;5795;25603;1;0
58;1;50441;L;1;2;B76;;16254;7894;256;0
58;1;50442;L;1;2;B77;;12665;23055;256;0
58;1;50444;L;1;2;B8;;20151;7111;1;0
58;1;50445;L;1;2;B82;;21647;23649;258;0
58;1;50446;L;1;2;B83;;3245;5164;1;0
58;1;50447;L;1;2;B84;;8531;24164;1;0
58;1;50448;L;1;2;B85;;20151;3440;1;0
58;1;50449;L;1;2;B87;;12422;8124;1;0
58;1;50450;L;1;2;B88;;18437;17955;1;0
58;1;50451;L;1;2;B9;;28229;14002;1;0
58;1;50452;L;1;2;B90;;22494;11571;271;0
58;1;50454;L;1;2;B92;;23583;8966;1;0
58;1;50455;L;1;2;B93;;23198;4279;1;0
58;1;50456;L;1;2;B94;;23048;21891;1;0
58;1;50457;L;1;2;B95;;9564;5112;269;0
58;1;50458;L;1;2;B96;;28449;22755;1;0
58;1;50459;L;1;2;B96a;;16391;19636;1;0
58;1;50460;L;1;2;B97;;6319;9992;1;0
58;1;50461;L;1;2;B98;;28329;19618;278;0
58;1;50464;L;1;2;B166;;23451;14088;686;0
58;1;50466;L;1;2;B171;;28048;23167;269;0
58;1;50467;L;1;2;B172;;6319;23172;278;0
58;1;50468;L;1;2;B174;;21377;5363;274;0
58;1;50469;L;1;2;B176;;2773;10681;1;0
58;1;50470;L;1;2;B178;;28449;414;278;0
58;1;50471;L;1;2;B182;;21777;27907;1;0
58;1;50472;L;1;2;B183A;;4488;27223;1;0
58;1;50473;L;1;2;B186;;349;28567;288;0
58;1;50477;L;1;2;B194;;26855;24785;268;0
58;1;50481;L;1;2;B199;;13759;10106;1;0
58;1;50482;L;1;2;B201;;12151;13116;256;0
58;1;50483;L;1;2;B216;;16302;5654;258;0
58;1;50484;L;1;2;B242;;23780;6922;1;0
58;1;50485;L;1;2;B244;;6952;27923;1;0
58;1;50487;L;1;2;B289;;5445;21243;295;0
58;1;50488;L;1;2;B320;;16248;5090;267;0
58;1;50489;L;1;2;B493;;25832;23189;258;0
58;1;50490;L;1;2;B80;;2740;10378;1;0
58;1;50492;L;1;2;B86;;24812;11446;1;0
58;1;50493;L;1;2;B99;;28449;10107;278;0
58;1;50496;L;1;2;B217;;10481;10561;258;0
58;1;50503;L;1;2;B240;;4148;9632;258;0
58;1;50504;L;1;2;B243;;18844;11490;1;0
58;1;50509;L;1;2;B270;;20482;12362;262;0
58;1;50510;L;1;2;B274;;22698;15741;262;0
58;1;50514;L;1;2;B282;;23048;20531;1;0
58;1;50515;L;1;2;B283;;536;1798;274;0
58;1;50518;L;1;2;B287;;10495;17839;329;0
58;1;50519;L;1;2;B29;;24913;18985;1;0
58;1;50520;L;1;2;B291;;23514;26728;623;0
58;1;50521;L;1;2;B293;;13184;10994;263;0
58;1;50522;L;1;2;B296;;2914;11342;263;0
58;1;50523;L;1;2;B298;;23538;8669;300;0
58;1;50524;L;1;2;B388;;12642;15868;264;0
58;1;50526;L;1;2;B410;;5700;11589;262;0
58;1;50528;L;1;2;B416;;25624;13841;262;0
58;1;50529;L;1;2;B417;;27595;17921;1;0
58;1;50530;L;1;2;B418;;26905;6615;262;0
58;1;50531;L;1;2;B422;;11107;12362;262;0
58;1;50532;L;1;2;B440;;6150;22046;258;0
58;1;50535;L;1;2;B453;;9192;3767;528;0
58;1;50536;L;1;2;B454;;13522;18588;261;0
58;1;50548;L;1;2;B588;;27811;6701;264;0
58;1;50549;L;1;2;B23;;15575;20218;294;0
58;1;50550;L;1;2;B307;;26456;16705;264;0
58;1;50552;L;1;2;B428;;8199;2747;262;0
58;1;50572;L;1;2;B525;;4268;18935;292;0
58;1;50573;L;1;2;B53;;25671;5454;262;0
58;1;50579;L;1;2;B297;;25784;15987;263;0
58;1;50580;L;1;2;B30;;8400;25879;1;0
58;1;50581;L;1;2;B310;;11539;8642;299;0
58;1;50583;L;1;2;B317;;27059;25526;280;0
58;1;50584;L;1;2;B518;;2885;23233;280;0
58;1;50586;L;1;2;B89;;10859;16922;1;0
58;1;50587;L;1;2;B315;;25526;24964;280;0
58;1;50589;L;1;3;L11;;2921;27156;610;0
58;1;50592;L;1;3;L15;;27942;20731;267;0
58;1;50594;L;1;3;L18;;11415;18415;595;0
58;1;50595;L;1;3;L20;;7654;3887;267;0
58;1;50597;L;1;3;L30;;17293;9237;267;0
58;1;50601;L;1;3;L39;;20760;202;373;0
58;1;50602;L;1;3;L40;;20685;24766;267;0
58;1;50604;L;1;3;L48;;24325;8020;664;0
58;1;50605;L;1;3;L50;;5499;5090;267;0
58;1;50606;L;1;3;L54;;5251;4936;267;0
58;1;50607;L;1;3;L60;;21256;23875;267;0
58;1;50608;L;1;3;L76;;20685;16391;267;0
58;1;50611;L;1;3;L93;;28417;4392;267;0
