CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;ROA_LCD;SEG_LCD;POL_LCD
58;1;54520;L;3;0;B215;;18723;26258;50246;;258
58;1;54523;L;3;0;B402;;7104;17021;8802;;400
58;1;54524;L;3;0;B402;;17021;8595;8802;;258
58;1;54526;L;3;0;L232;;5671;26233;54234;;54525
58;1;54535;L;3;0;L232;;2641;5671;54234;;258
58;1;54540;L;3;0;B213;;15832;5436;50244;;258
58;1;54618;L;3;0;S242;;19217;8856;51130;;269
58;1;54619;L;3;0;S242;;8856;7993;51130;;58411
58;1;54620;L;3;0;S242;;7458;9856;51130;;288
58;1;54738;L;3;0;L1100;;24913;16079;30959;;300
58;1;54739;L;3;0;L1100;;16079;10994;30959;;300
58;1;54767;L;3;0;L1192;;24913;15439;30981;;300
58;1;54768;L;3;0;L1192;;15439;7496;30981;;300
58;1;54788;L;3;0;L1205;;24913;24920;54787;;675
58;1;54789;L;3;0;L1205;;24920;19020;54787;;300
58;1;54857;L;3;0;L1192;;7496;10097;30981;;300
58;1;54876;L;3;0;B14;;11986;11342;50206;;263
58;1;54877;L;3;0;B14;;11342;24913;50206;;263
58;1;54878;L;3;0;B28;;24796;8300;50294;;263
58;1;54879;L;3;0;B28;;17889;11342;50294;;263
58;1;54880;L;3;0;B28;;25784;21491;50294;;263
58;1;54882;L;3;0;B31;;9551;8210;50312;;280
58;1;54883;L;3;0;B31;;8210;6108;50312;;280
58;1;54884;L;3;0;B32;;21142;24012;50318;;263
58;1;54885;L;3;0;B32;;24012;10873;50318;;263
58;1;54892;L;3;0;B294;;8300;20395;50301;;284
58;1;54893;L;3;0;B294;;20395;4628;50301;;284
58;1;54894;L;3;0;B311;;8847;17156;50313;;263
58;1;54895;L;3;0;B311;;21745;25879;50313;;263
58;1;54898;L;3;0;B312;;3500;3721;50314;;263
58;1;54899;L;3;0;B312;;3721;28577;50314;;263
58;1;54900;L;3;0;B312;;21491;17133;50314;;263
58;1;54902;L;3;0;B462;;22124;22985;50373;;263
58;1;54903;L;3;0;B462;;8300;9012;50373;;263
58;1;54904;L;3;0;B463;;24012;3037;50374;;263
58;1;54905;L;3;0;B463;;3037;11986;50374;;263
58;1;54906;L;3;0;B463;;11986;5266;50374;;263
58;1;54907;L;3;0;B465;;3721;17844;50376;;263
58;1;54908;L;3;0;B465;;17844;13553;50376;;263
58;1;54909;L;3;0;B466;;17707;10961;50377;;263
58;1;54910;L;3;0;B466;;10961;18985;50377;;263
58;1;54911;L;3;0;B500;;26695;11560;50400;;263
58;1;54912;L;3;0;B500;;11560;25656;50400;;263
58;1;54913;L;3;0;B500;;8300;2953;50400;;263
58;1;54914;L;3;0;B500;;2953;12377;50400;;284
58;1;54943;L;3;0;B33;;6108;19471;50323;;280
58;1;54944;L;3;0;B33;;19471;24796;50323;;280
58;1;54964;L;3;0;B31;;6108;24720;50312;;263
58;1;54965;L;3;0;B31;;24720;8400;50312;;263
58;1;54966;L;3;0;B31;;8400;15767;50312;;1
58;1;54967;L;3;0;B32;;26833;21142;50318;;263
58;1;54972;L;3;0;B492;;11238;10011;51231;;1
58;1;54973;L;3;0;B492;;6726;3994;51231;;263
58;1;54981;L;3;0;B317;;16222;25540;50583;;280
58;1;54982;L;3;0;B317;;27059;16222;50583;;280
58;1;55244;L;3;0;B62;;937;23951;50425;;1
58;1;55307;L;3;0;L98;;22869;5454;55541;;262
58;1;55308;L;3;0;L98;;5454;16836;55541;;262
58;1;55309;L;3;0;L465;;3744;28558;51074;;262
58;1;55310;L;3;0;L465;;28558;15052;51074;;262
58;1;55311;L;3;0;L530;;9005;10863;51079;;262
58;1;55312;L;3;0;L530;;10863;16094;51079;;262
58;1;55653;L;3;0;L386;;18961;13554;56660;;262
58;1;55750;L;3;0;B49;;5454;13841;50396;;262
58;1;55751;L;3;0;B41;;2864;2747;50342;;262
58;1;55752;L;3;0;B41;;2747;117;50342;;262
58;1;55753;L;3;0;B41;;1523;12539;50342;;262
58;1;55756;L;3;0;B258;;16836;3985;50278;;1
58;1;55803;L;3;0;A46;;1680;4667;50120;;272
58;1;55860;L;3;0;B62;;23951;3767;50425;;657
58;1;55869;L;3;0;L763;;15647;4253;53426;;277
58;1;55928;L;3;0;A1;;3985;7579;50060;;410
58;1;56505;L;3;0;B49;;13841;17370;50396;;262
58;1;56563;L;3;0;L318;;13295;5975;40529;;262
58;1;56574;L;3;0;L318;;5975;17370;40529;;262
58;1;56642;L;3;0;L242;;15122;8926;40667;;262
58;1;56798;L;3;0;B28a;;11986;22109;30692;;263
58;1;56804;L;3;0;B28a;;22109;25784;30692;;263
58;1;57018;L;3;0;B95;;339;335;50457;;269
58;1;57029;L;3;0;S8;;23007;1034;51618;;58409
58;1;57030;L;3;0;S8;;23004;20961;51618;;58409
58;1;57663;L;3;0;A20;;2861;16254;50081;;256
58;1;57801;L;3;0;B464;;21491;5100;50375;;263
58;1;57802;L;3;0;B464;;5100;21436;50375;;263
58;1;57838;L;3;0;B3;;7105;14942;50305;;263
58;1;57839;L;3;0;B3;;14942;19471;50305;;263
58;1;57840;L;3;0;B3;;464;2953;50305;;263
58;1;57841;L;3;0;B3;;7531;13184;50305;;284
58;1;57842;L;3;0;B10;;17667;24913;50188;;263
58;1;57843;L;3;0;B14;;22124;11986;50206;;263
58;1;57844;L;3;0;B27;;10994;17443;50287;;263
58;1;57845;L;3;0;B30;;8400;21142;50580;;302
58;1;57846;L;3;0;B34;;24069;16098;50324;;280
58;1;57847;L;3;0;B290;;2792;25253;50299;;300
58;1;59368;L;3;0;L60;;15832;10545;59367;;400
58;1;59369;L;3;0;L60;;10545;20890;59367;;587
58;1;60093;L;3;0;B37;;12991;16094;50327;;1
58;1;60299;L;3;0;S2236;;15309;10615;60298;;264
58;1;60300;L;3;0;S2236;;10615;8041;60298;;291
58;1;60301;L;3;0;S2236;;8041;8010;60298;;264
58;1;60317;L;3;0;S2246;;28220;1504;60316;;291
58;1;60318;L;3;0;S2246;;1504;9815;60316;;291
58;1;60349;L;3;0;S2404;;19162;11372;60348;;572
58;1;60350;L;3;0;S2404;;11372;12012;60348;;572
58;1;60366;L;3;0;S2445;2294;17839;16967;60365;;627
58;1;60367;L;3;0;S2445;2294;16967;11189;60365;;1
58;1;60867;L;3;0;S2187;;6559;22929;60866;;295
58;1;60868;L;3;0;S2187;;22929;11025;60866;;334
58;1;61049;L;3;0;S2260;;14541;8839;61048;;303
58;1;61050;L;3;0;S2260;;8839;11569;61048;;264
58;1;61051;L;3;0;S2260;;11569;6576;61048;;295
58;1;61052;L;3;0;S2260;;6576;19330;61048;;412
58;1;61339;L;3;0;S2014;;13309;23225;61338;;264
58;1;61340;L;3;0;S2014;;23225;1621;61338;;294
58;1;61362;L;3;0;S2384;;20630;10961;13805;;705
