CID;TABCD;LCD;CLASS;TCD;STCD;JUNCTIONNUMBER;RNID;N1ID;N2ID;POL_LCD;OTH_LCD;SEG_LCD;ROA_LCD;INPOS;INNEG;OUTPOS;OUTNEG;PRESENTPOS;PRESENTNEG;DIVERSIONPOS;DIVERSIONNEG;XCOORD;YCOORD;INTERRUPTSROAD;URBAN
58;1;1446;P;5;5;;27454;22417;;1338;;;;;;;;;;;;+00681985;+5126425;0;1
58;1;1447;P;5;5;;17334;25805;;1894;;;;;;;;;;;;+00667055;+5126670;0;1
58;1;1448;P;5;5;;24505;24505;;1171;;;;;;;;;;;;+00682895;+5124220;0;1
58;1;1449;P;5;5;;21102;9031;;1303;;;;;;;;;;;;+00685395;+5124540;0;1
58;1;1457;P;5;5;;10909;25806;;55958;;;;;;;;;;;;+00672840;+5123345;0;1
58;1;1458;P;5;5;;11467;22413;;1167;;;;;;;;;;;;+00686440;+5122125;0;1
58;1;1464;P;5;5;;17432;22411;;39300;;;;;;;;;;;;+00690250;+5122060;0;1
58;1;1483;P;5;5;;26252;22409;;1127;;;;;;;;;;;;+00685160;+5120245;0;1
58;1;1488;P;5;5;;;25109;;1115;;;;;;;;;;;;+00675570;+5120045;0;0
58;1;1490;P;5;5;;1405;22416;;2008;;;;;;;;;;;;+00671490;+5120620;0;1
58;1;1502;P;5;5;;13925;22410;;1127;;;;;;;;;;;;+00683600;+5119855;0;1
58;1;1504;P;5;5;;25949;25130;;1115;;;;;;;;;;;;+00680100;+5119505;0;1
58;1;1507;P;5;5;;2992;22415;;39518;;;;;;;;;;;;+00692035;+5116860;0;1
58;1;1512;P;5;5;;11452;3392;;1105;;;;;;;;;;;;+00687835;+5116235;0;1
58;1;1525;P;5;5;;13851;22412;;1161;;;;;;;;;;;;+00689645;+5114430;0;1
58;1;1527;P;5;5;;5311;22414;;1215;;;;;;;;;;;;+00690830;+5113190;0;1
58;1;1530;P;1;12;;13132;12059;;2248;;39444;;1;1;1;1;1;1;;;+00743885;+5227600;0;1
58;1;1534;P;1;11;;22613;21564;;2248;;39444;;1;1;1;1;1;1;;;+00743270;+5228455;0;1
58;1;1535;P;1;3;20;;3780;;345;;7085;;1;1;1;1;1;1;;;+00851770;+5194420;0;0
58;1;1536;P;1;8;;11018;21097;;2212;;47840;;1;1;1;1;1;1;;;+00690945;+5133015;0;1
58;1;1552;P;1;10;;18436;27037;;490;;9058;;1;1;1;1;1;1;;;+00694750;+5098395;0;1
58;1;1554;P;1;11;;18435;8588;;490;;9058;;1;1;1;1;1;1;;;+00690235;+5103935;0;1
58;1;1561;P;1;10;;4340;3443;;408;;;9744;0;1;1;0;1;1;;;+00697945;+5148260;0;1
58;1;1563;P;1;3;1b;;18075;;1978;;7169;;1;1;1;1;1;1;;;+00619535;+5133445;0;0
58;1;1572;P;3;14;1a;;9549;;1978;;7169;;0;1;1;0;1;1;;;+00616975;+5133305;0;0
58;1;1573;P;3;1;;;8686;;724;;7118;;0;0;0;0;0;1;;;+00714345;+5126815;0;0
58;1;1577;P;3;1;;;8688;;724;;7118;;0;0;0;0;0;1;;;+00721895;+5129880;0;0
58;1;1587;P;3;1;;;6201;;2086;;39448;;0;0;0;0;1;1;;;+00740915;+5170165;0;0
58;1;1603;P;3;1;;;16012;;2087;;8886;;0;0;0;0;1;1;;;+00845985;+5135690;0;0
58;1;1605;P;3;1;;;3469;;1755;;39798;;0;0;0;0;1;1;;;+00698800;+5110490;0;0
58;1;1612;P;3;1;;;11437;;2159;;;9749;0;0;0;0;1;1;;;+00786945;+5122050;0;0
58;1;1614;P;1;13;45;;6193;;389;;7104;;0;1;1;0;1;1;;;+00744255;+5149745;0;0
58;1;1615;P;1;13;;21597;6193;;389;;8427;;1;0;0;1;1;1;;;+00744255;+5149745;47797;1
58;1;1634;P;1;11;;24131;21404;;618;;8620;;1;1;1;1;1;1;;;+00713690;+5116635;0;0
58;1;1635;P;1;8;;;763;;2824;;8947;;0;1;1;0;1;1;;;+00617465;+5089035;1636;0
58;1;1636;P;1;8;;;3301;;2824;;8947;;1;0;0;1;1;1;;;+00615130;+5091750;1635;0
58;1;1639;P;1;11;;;12476;;2824;;8947;;0;1;1;0;1;1;;;+00618035;+5094805;24483;0
58;1;1641;P;1;11;;;12476;;2824;;8944;;1;1;1;1;1;1;;;+00618035;+5094805;0;0
58;1;1654;P;1;3;;;14030;;493;;;1651;1;0;0;1;1;1;;;+00662560;+5136995;0;0
58;1;1657;P;1;6;;5358;6401;;493;;;1651;1;1;1;1;1;1;;;+00665365;+5138345;0;0
58;1;1658;P;1;11;;28533;21590;;391;;;1651;0;1;1;0;1;1;;;+00671075;+5139810;1668;0
58;1;1668;P;1;11;;8375;23424;;391;;;1651;1;0;0;1;1;1;;;+00671185;+5140605;1658;1
58;1;1671;P;1;3;;;6397;;391;;;1651;0;1;1;0;1;1;;;+00670750;+5143625;0;0
58;1;1679;P;1;12;;;5413;;2962;;8974;;1;1;1;1;1;1;;;+00819170;+5190290;0;0
58;1;1680;P;1;12;;;3276;;39357;;8974;;1;1;1;1;1;1;;;+00811820;+5193000;0;0
58;1;1681;P;1;11;;;3408;;39258;;8942;;1;1;1;1;1;1;;;+00832865;+5175015;0;0
58;1;1682;P;1;10;;19126;27306;28370;547;;8426;;1;1;1;1;1;1;;;+00689910;+5141870;0;1
58;1;1684;P;1;10;;10984;10501;;408;;8617;;1;1;1;1;1;1;;;+00702585;+5138560;0;1
58;1;1685;P;1;15;;4477;3029;;408;;8617;;1;1;1;1;1;1;;;+00699610;+5139475;0;1
58;1;1690;P;1;10;;691;16930;4476;408;;8617;;1;1;1;1;1;1;;;+00699295;+5141320;0;1
58;1;1698;P;1;12;;;21631;;39272;;;8925;1;1;1;1;1;1;;;+00647065;+5147595;0;0
58;1;1712;P;1;3;;;18073;;1978;;;8915;1;0;0;1;1;1;;;+00627570;+5128420;0;0
58;1;1713;P;1;8;;15525;27761;;618;;8620;;1;1;1;1;1;1;;;+00719945;+5117815;0;1
58;1;1715;P;3;37;;;27020;;39337;;;8914;1;1;1;1;1;1;;;+00723980;+5106390;0;0
58;1;1722;P;1;7;;25920;11257;;1497;;8630;;1;1;1;1;1;1;;;+00864245;+5212270;0;0
58;1;1723;P;1;10;;9191;12270;;408;;8617;;1;1;1;1;1;1;;;+00700150;+5148170;0;1
58;1;1726;P;1;10;;28161;21911;;660;;47804;;1;1;1;1;1;1;;;+00706900;+5120780;0;1
58;1;1728;P;1;11;;;15932;;1814;;8946;;1;1;1;1;1;1;;;+00726345;+5082050;0;0
58;1;1733;P;1;10;;;23173;;306;;8659;;1;1;1;1;1;1;;;+00615910;+5069190;0;0
58;1;1746;P;1;10;;4291;26324;11641;351;;;1737;1;0;0;1;1;1;;;+00708655;+5073730;0;1
58;1;1747;P;1;10;;;4289;;40050;;;1737;1;1;1;1;1;1;;;+00697485;+5076200;0;0
58;1;1749;P;1;3;;;4810;;2863;;;1737;1;1;1;1;1;1;;;+00690535;+5080375;0;0
58;1;1774;P;1;12;;;12315;;1574;;;1737;1;1;1;1;1;1;;;+00688725;+5087720;0;0
58;1;1784;P;1;10;;;8189;;1255;;;1737;1;1;1;1;1;1;;;+00683100;+5090905;0;0
58;1;1791;P;1;3;;;8190;;1255;;;1737;1;1;1;1;1;1;;;+00681975;+5092965;0;0
58;1;1802;P;1;15;;;20830;;39328;;;1737;1;1;1;1;1;1;;;+00679955;+5098645;0;0
58;1;1804;P;1;3;;;14389;;490;;;1737;1;1;1;1;1;1;;;+00683735;+5103965;0;0
58;1;1811;P;1;12;;22730;18435;;490;;;1737;0;1;1;0;1;1;;;+00686580;+5106745;0;1
58;1;1825;P;1;10;;11948;8189;4227;1255;;8665;;1;1;1;1;1;1;;;+00683100;+5090905;0;0
58;1;1841;P;1;3;19;;3783;;345;;7085;;0;1;1;0;1;1;;;+00848000;+5197305;39771;0
58;1;1842;P;1;3;;;3783;;345;;8968;;1;1;1;1;1;1;;;+00848000;+5197305;0;0
58;1;1847;P;1;8;;;4785;;2231;;8654;;1;1;1;1;1;1;;;+00762365;+5093115;0;0
58;1;1853;P;1;15;;;26991;;2231;;8654;;1;1;1;1;1;1;;;+00763870;+5096015;0;0
58;1;1859;P;1;10;;;6191;;389;;8628;;1;1;1;1;1;1;;;+00754850;+5147295;0;0
58;1;1870;P;3;1;;;17033;;391;;7154;;0;0;0;0;1;1;;;+00677355;+5143120;0;0
58;1;1874;P;1;11;;;6243;;39523;;8946;;1;1;1;1;1;1;;;+00745305;+5094470;0;0
58;1;1888;P;1;3;;;45;;5290;;9016;;1;1;1;1;1;1;;;+01078215;+5390890;0;0
58;1;1891;P;1;8;;21112;17704;;5290;;8589;;1;1;1;1;1;1;;;+01069160;+5385835;57662;1
58;1;1917;P;1;12;;10476;17903;;3269;;;44505;1;1;1;1;1;1;;;+00998035;+5379050;0;0
58;1;1931;P;1;12;;10476;13614;;3269;;;44505;1;1;1;1;1;1;;;+00998355;+5380430;0;1
58;1;1974;P;1;15;;;13454;;1655;;;9181;1;1;1;1;1;1;;;+01013900;+5439240;0;0
58;1;1979;P;1;11;;23399;7627;;5290;;;44908;1;1;1;1;1;1;;;+01067150;+5386915;0;1
58;1;1996;P;3;37;;;26575;;1995;;1990;;1;1;1;1;1;1;;;+01008220;+5378270;0;0
58;1;1997;P;1;11;;;11210;;3269;;1990;;1;1;1;1;1;1;;;+00998035;+5379050;6986;0
58;1;2002;P;1;15;;;16325;;1999;;8805;;1;1;1;1;1;1;;;+01038380;+5366530;0;0
58;1;2007;P;1;12;;;14888;;44960;;;44962;1;1;1;1;1;1;;;+01046175;+5368145;0;0
58;1;2010;P;1;11;;;13270;;2000;;8591;;1;1;1;1;1;1;;;+01056945;+5374835;0;0
58;1;2013;P;1;15;;19707;7585;;2913;;9018;;1;1;1;1;1;1;;;+01061290;+5411810;0;0
58;1;2016;P;1;15;;19880;23652;;1655;;;9205;1;1;1;1;1;1;;;+01020255;+5433130;0;1
58;1;2017;P;1;15;;;19844;;44627;;49231;;1;1;1;1;1;1;;;+00967460;+5428165;0;0
58;1;2021;P;1;11;;;6988;;57652;;;2020;1;1;1;1;1;1;;;+00977270;+5373215;0;0
58;1;2032;P;1;11;;;11153;;2018;;;2020;1;1;1;1;1;1;;;+00983715;+5376300;0;0
58;1;2037;P;1;11;;;3832;;931;;;2020;1;1;1;1;1;1;;;+00987595;+5377000;0;0
58;1;2065;P;1;11;;;24479;;2450;;;2057;1;1;1;1;1;1;;;+01021945;+5360515;0;0
58;1;2077;P;1;11;;;9797;;49591;;;2057;1;1;1;1;1;1;;;+01034040;+5361505;0;0
58;1;2080;P;1;11;;;16325;;1999;;;2057;1;1;1;1;1;1;;;+01036115;+5364475;0;0
58;1;2083;P;1;11;;;2398;;1999;;;2057;1;1;1;1;1;1;;;+01038380;+5366530;0;0
58;1;2085;P;1;11;;;27292;;44960;;;2057;1;1;1;1;1;1;;;+01046175;+5368145;0;0
58;1;2092;P;1;11;;;14904;;2098;;;2057;1;1;1;1;1;1;;;+01052655;+5371080;0;0
58;1;2104;P;1;11;;;13269;;2000;;;2057;1;1;1;1;1;1;;;+01056945;+5374835;0;0
58;1;2108;P;1;11;;14171;14199;;5290;;;2057;1;1;1;1;1;1;;;+01063590;+5380790;0;1
58;1;2112;P;1;10;;14170;24371;;5290;;;2057;1;1;1;1;1;1;;;+01068745;+5385125;0;1
58;1;2121;P;3;2;;19880;23497;;1655;;;9205;0;0;0;0;1;1;;;+01018935;+5432725;0;1
58;1;2126;P;1;15;;;10992;;2347;;;9205;1;1;1;1;1;1;;;+01020610;+5435825;0;0
58;1;2130;P;1;15;;;10991;;2347;;;9205;1;1;1;1;1;1;;;+01022560;+5436940;0;0
58;1;2134;P;1;15;;;14905;;2347;;;9205;1;1;1;1;1;1;;;+01025355;+5438025;0;0
58;1;2135;P;1;11;;6633;23068;;1243;;;49547;1;1;1;1;1;1;;;+00943520;+5477055;0;1
58;1;2143;P;1;15;;23068;19889;;1243;;;2138;1;1;1;1;1;1;;;+00943555;+5475915;0;1
58;1;2145;P;1;10;;23068;6633;;1243;;;2138;1;1;1;1;1;1;;;+00943520;+5477055;0;1
58;1;2153;P;1;10;;23068;18358;;1243;;;2138;1;1;1;1;1;1;;;+00943525;+5478025;0;1
58;1;2156;P;1;10;;18358;23068;;1243;;44710;;1;1;1;1;1;1;;;+00943525;+5478025;0;1
58;1;2175;P;1;11;;12159;19385;;1243;;;2158;1;1;1;1;1;1;;;+00940235;+5475540;0;1
58;1;2225;P;1;11;;12159;2307;;1243;;;2158;1;1;1;1;1;1;;;+00942040;+5476820;0;1
58;1;2227;P;1;11;;12159;28539;;1243;;;2158;1;1;1;1;1;1;;;+00942380;+5477150;0;1
58;1;2232;P;1;11;;12159;18358;;1243;;;2158;1;1;1;1;1;1;;;+00943525;+5478025;0;1
58;1;2272;P;1;10;;18828;10255;;1243;;;2257;1;1;1;1;1;1;;;+00943710;+5478700;0;1
58;1;2275;P;1;13;;18828;27761;;1243;;;2257;1;1;1;1;1;1;;;+00943360;+5478955;0;1
58;1;2276;P;1;13;;22948;27761;;1243;;;2259;1;1;1;1;1;1;;;+00943360;+5478955;0;1
58;1;2277;P;1;13;;22948;27317;;1243;;;2259;1;1;1;1;1;1;;;+00943190;+5479515;0;1
58;1;2280;P;1;13;;27317;22948;;1243;;;2262;1;1;1;1;1;1;;;+00943190;+5479515;0;1
58;1;2283;P;1;11;;27317;8766;;1243;;;2262;1;1;1;1;1;1;;;+00942680;+5479955;0;1
58;1;2288;P;1;13;;27317;1618;;1243;;;2262;1;1;1;1;1;1;;;+00942425;+5480135;0;1
58;1;2290;P;1;11;;21427;24775;;2003;;;44768;1;1;1;1;1;1;;;+00997365;+5410065;0;1
58;1;2295;P;1;11;;13458;9817;;962;;;44765;1;1;1;1;1;1;;;+00999760;+5412625;0;1
58;1;2296;P;1;11;;13458;24776;;962;;;44765;1;1;1;1;1;1;;;+00998950;+5409840;0;1
58;1;2300;P;1;12;;13458;20721;;962;;;44765;1;1;1;1;1;1;;;+00999160;+5410570;0;1
58;1;2303;P;1;10;;21964;10600;;2003;;8829;;1;1;1;1;1;1;;;+00996870;+5407435;0;1
58;1;2320;P;1;13;;22576;4231;;2003;;;2318;1;1;1;1;1;1;;;+00999120;+5406370;0;1
58;1;2325;P;1;11;;22576;10204;;2003;;;2318;1;1;1;1;1;1;;;+00999660;+5406545;0;1
58;1;2333;P;1;11;;22576;20581;;2003;;;2318;1;1;1;1;1;1;;;+00999855;+5407020;0;1
58;1;2337;P;1;11;;10600;8798;;2003;;;2312;1;1;1;1;1;1;;;+00996205;+5408440;0;1
58;1;2341;P;1;11;;10600;21964;;2003;;;2312;1;1;1;1;1;1;;;+00996870;+5407435;0;1
58;1;2344;P;1;13;;10600;6743;;2003;;;2312;1;1;1;1;1;1;;;+00997455;+5406895;0;1
58;1;2348;P;1;13;;11886;6743;;2003;;;2315;1;1;1;1;1;1;;;+00997455;+5406895;0;1
58;1;2353;P;1;11;;11886;1028;;2003;;;2315;1;1;1;1;1;1;;;+00998400;+5406350;0;1
58;1;2365;P;1;13;;11886;4231;;2003;;;2315;1;1;1;1;1;1;;;+00999120;+5406370;0;1
58;1;2367;P;1;11;;1028;8654;;2003;;;44582;1;1;1;1;1;1;;;+00997600;+5405290;0;1
58;1;2384;P;1;11;;8656;1028;;2003;;;2374;1;1;1;1;1;1;;;+00997600;+5405290;0;1
58;1;2411;P;1;12;;8655;27395;;2003;;;2374;1;1;1;1;1;1;;;+00998805;+5405210;0;1
58;1;2412;P;1;11;;8655;4231;;2003;;;2374;1;1;1;1;1;1;;;+01000090;+5405315;0;1
58;1;2417;P;1;15;;4232;2312;;2003;;;2379;1;1;1;1;1;1;;;+01001315;+5403835;0;1
58;1;2420;P;1;11;;4232;8654;;2003;;;2379;1;1;1;1;1;1;;;+01000090;+5405315;0;1
58;1;2424;P;1;11;;4232;11886;;2003;;;2379;1;1;1;1;1;1;;;+00999120;+5406370;0;1
58;1;2435;P;1;10;;3607;869;;2240;;;2434;1;1;1;1;1;1;;;+00966355;+5429510;0;1
58;1;2437;P;1;10;;3607;11544;;2240;;;2434;1;1;1;1;1;1;;;+00966300;+5429450;0;1
58;1;2439;P;1;15;;3607;2524;;2240;;;2434;1;1;1;1;1;1;;;+00965360;+5429560;0;1
58;1;2440;P;1;13;;3607;14468;;2240;;;2434;1;1;1;1;1;1;;;+00966480;+5429665;0;1
58;1;2442;P;1;13;;14468;3607;;2240;;;2441;1;1;1;1;1;1;;;+00966480;+5429665;0;1
58;1;2443;P;1;10;;14468;9452;;2240;;;2441;1;1;1;1;1;1;;;+00966340;+5429775;0;1
58;1;2449;P;1;13;;14468;20061;;2240;;;2441;1;1;1;1;1;1;;;+00966510;+5429965;0;1
58;1;2454;P;1;10;;11876;25892;;44717;;8587;;1;1;1;1;1;1;;;+00968280;+5431700;0;1
58;1;2455;P;1;15;;;13856;;44771;;9019;;1;1;1;1;1;1;;;+00975320;+5449110;0;0
58;1;2468;P;1;15;;;13967;;44771;;9019;;1;1;1;1;1;1;;;+00974695;+5449140;0;0
58;1;2471;P;1;10;;11901;20176;;1655;;;6910;1;1;1;1;1;1;;;+01013295;+5434620;0;1
58;1;2478;P;1;11;;2995;3607;22005;;32565;;9286;1;0;0;1;1;1;;;+01343280;+5259595;26773;1
58;1;2480;P;1;12;;3972;11053;;;32516;;9286;1;1;1;1;1;1;;;+01345365;+5259145;0;1
58;1;2487;P;1;12;;6155;3972;;;32517;8578;;1;1;1;1;1;1;;;+01348330;+5258300;0;0
58;1;2488;P;1;12;;3972;6155;;;32517;;9286;0;1;1;0;1;1;;;+01348330;+5258300;0;0
58;1;2489;P;1;10;;16728;12801;6096;;4966;;9359;1;1;1;1;1;1;;;+01334510;+5248470;0;1
58;1;2490;P;1;10;;6096;10817;;;4966;;9343;0;1;1;0;1;1;;;+01334840;+5248180;27068;1
58;1;2492;P;1;10;;6096;12801;16728;;4966;;9343;1;0;0;1;1;1;;;+01334510;+5248470;0;1
58;1;2496;P;1;13;;26797;15003;;;32530;;2515;1;0;0;1;1;1;;;+01357070;+5238930;0;0
58;1;2534;P;1;13;;26795;15003;;;32532;;41195;1;0;0;1;1;1;;;+01351390;+5240120;0;1
58;1;2547;P;1;10;;4067;16901;19053;;4843;;2536;1;0;0;1;1;1;;;+01338950;+5249600;0;1
58;1;2551;P;1;10;;4067;28489;;;4843;;2536;0;1;1;0;1;1;;;+01339510;+5249620;0;1
58;1;2567;P;1;10;;16901;4067;19053;;4843;9069;;1;1;1;1;1;1;;;+01338950;+5249600;0;1
58;1;2578;P;1;10;;838;24782;16636;;4782;;2574;1;0;0;1;1;1;;;+01346465;+5249740;0;1
58;1;2579;P;1;12;;14319;838;;;4782;;2574;1;1;1;1;1;1;;;+01346605;+5249690;0;1
58;1;2588;P;1;6;;14319;10817;;;4863;;2574;1;1;1;1;1;1;;;+01346960;+5250240;0;1
58;1;2595;P;1;10;;14319;16682;11576;;4863;;2574;0;1;1;0;1;1;;;+01347140;+5250510;0;1
58;1;2608;P;1;10;;16905;4056;9196;;4877;;9305;1;0;0;1;1;1;;;+01357450;+5255515;0;1
58;1;2609;P;1;12;;16905;17552;;;4877;;9305;0;1;1;0;1;1;;;+01355440;+5255780;26871;1
58;1;2622;P;1;12;;2145;14016;;4885;;;9361;1;1;1;1;1;1;;;+01340080;+5251010;0;1
58;1;2639;P;1;10;;27864;18356;24466;;4935;9386;;1;1;1;1;1;1;;;+01342420;+5255270;0;1
58;1;2641;P;1;12;;2145;15472;;4885;;;9361;0;1;1;0;1;1;;;+01340080;+5251120;0;1
58;1;2649;P;1;12;;15472;2145;;4885;;8435;;1;1;1;1;1;1;;;+01340080;+5251120;0;1
58;1;2651;P;3;2;;24971;5487;;;4987;;32766;0;0;0;0;1;1;;;+01334810;+5250730;0;1
58;1;2656;P;6;14;;19033;19034;;;4782;;;;;;;;;;;+01344370;+5250620;0;1
58;1;2672;P;6;7;;;8911;;4885;;;;;;;;;;;;+01339240;+5251320;0;1
58;1;2673;P;6;14;;8428;8425;;4885;;;;;;;;;;;;+01338880;+5252390;0;1
58;1;2680;P;6;7;;;25326;;;4984;;;;;;;;;;;+01339150;+5248045;0;1
58;1;2695;P;1;12;;4857;20034;;;32515;;9287;1;1;1;1;1;1;;;+01344880;+5261800;0;1
58;1;2697;P;1;12;;20034;4857;;;32515;;2696;1;0;0;1;1;1;;;+01344880;+5261800;0;1
58;1;2704;P;3;28;;2995;3592;;;32515;;2696;1;1;1;1;1;1;;;+01346890;+5261460;0;1
58;1;2706;P;1;12;;2995;3971;826;;32515;;2696;0;1;1;0;1;1;;;+01348120;+5260930;0;1
58;1;2712;P;1;12;;24840;20998;8618;;32523;;2708;1;0;0;1;1;1;;;+01368570;+5244290;0;1
58;1;2715;P;1;12;;976;22421;24840;;32523;;2708;1;1;1;1;1;1;;;+01369160;+5245160;0;1
58;1;2716;P;1;13;;976;15003;1119;;32523;;2708;0;1;1;0;1;1;;;+01369530;+5246400;0;1
58;1;2725;P;1;12;;13870;13869;5082;;32541;;32586;1;1;1;1;1;1;;;+01314135;+5239940;0;1
58;1;2734;P;1;10;;9743;15670;15671;;32534;;9955;0;1;1;0;1;1;;;+01340670;+5239375;0;1
58;1;2739;P;1;10;;20730;7645;;;4824;;2738;1;0;0;1;1;1;;;+01352065;+5256865;0;1
58;1;2743;P;1;3;3b;;3677;;1924;;;7030;1;1;1;1;1;1;47;52;+01358900;+5224640;0;0
58;1;2745;P;1;3;;;3677;;1924;;8637;;1;1;1;1;1;1;;;+01358900;+5224640;0;0
58;1;2746;P;1;15;;24328;6262;19671;1111;;;33925;1;1;1;1;1;1;;;+01423750;+5164470;0;0
58;1;2757;P;3;4;;;14915;;33522;;7023;;1;0;1;0;1;0;;;+01354810;+5271000;0;0
58;1;2762;P;3;4;;;20785;;33522;;7023;;0;1;0;1;0;1;;;+01354710;+5271170;0;0
58;1;2765;P;3;4;;;6370;;40390;;7036;;0;1;0;1;0;1;;;+01412615;+5175500;0;0
58;1;2782;P;3;4;;;13763;;2787;;7047;;1;0;1;0;1;0;;;+01399340;+5339480;0;0
58;1;2785;P;3;4;;;13762;;2787;;7047;;0;1;0;1;0;1;;;+01399300;+5339370;0;0
58;1;2788;P;3;4;;;6167;;3860;;7054;;0;1;0;1;0;1;;;+01214305;+5326400;0;0
58;1;2810;P;3;4;;;6168;;3860;;7054;;1;0;1;0;1;0;;;+01214405;+5326370;0;0
58;1;2811;P;3;4;;;20765;;2830;;7055;;1;0;1;0;1;0;;;+01246760;+5311560;0;0
58;1;2836;P;1;13;;;4915;16861;2855;;;2835;1;0;0;1;1;1;;;+01416690;+5326590;0;0
58;1;2864;P;1;11;;11805;5321;28070;2893;;;2835;1;1;1;1;1;1;;;+01420850;+5321140;0;0
58;1;2871;P;1;12;;11086;8758;23453;2884;;;2835;0;1;1;0;1;1;;;+01436975;+5321210;0;0
58;1;2897;P;1;12;;13262;8758;11086;2884;;8579;;1;1;1;1;1;1;;;+01436975;+5321210;0;1
58;1;2898;P;1;11;;1859;4173;25330;2900;;;50592;1;1;1;1;1;1;;;+01360740;+5326430;0;1
58;1;2902;P;1;11;;25330;4173;1859;2900;;;33631;1;0;0;1;1;1;;;+01360740;+5326430;0;1
58;1;2907;P;1;11;;20271;20932;4866;2912;;8902;;1;1;1;1;1;1;;;+01183115;+5310180;0;0
58;1;2940;P;1;11;;10817;21204;;2937;;;9234;1;1;1;1;1;1;;;+01187650;+5318190;0;0
58;1;2942;P;1;11;;4866;20932;20271;2912;;;34288;1;0;0;1;1;1;;;+01183115;+5310180;34292;0
58;1;2943;P;1;11;;21205;9662;23434;2945;;;34288;1;1;1;1;1;1;;;+01188320;+5312130;0;0
58;1;2956;P;1;11;;10817;21204;;2937;;;34288;1;1;1;1;1;1;;;+01187650;+5318190;0;0
58;1;2963;P;1;11;;20069;3442;23299;2961;;;34288;1;1;1;1;1;1;;;+01187290;+5323910;0;0
58;1;2972;P;1;13;;;4915;16861;2961;;;34288;0;1;1;0;1;1;;;+01187030;+5325900;0;0
58;1;2975;P;1;12;;8574;375;23786;1789;;;9234;0;1;1;0;1;1;;;+01146440;+5308480;26498;0
58;1;2977;P;3;17;;8574;6943;;1789;;;9234;1;0;0;1;1;1;;;+01145260;+5308010;0;0
58;1;2988;P;1;12;;27911;1859;;2125;;;34288;1;1;1;1;1;1;;;+01185340;+5307120;0;1
58;1;2991;P;1;12;;2589;15542;15188;3910;;8560;;1;1;1;1;1;1;;;+01162585;+5306990;0;0
58;1;2995;P;1;12;;15188;15186;2589;3910;;;2994;1;0;0;1;1;1;;;+01162585;+5306990;0;0
58;1;2999;P;1;12;;1077;17967;;2997;;;2994;1;1;1;1;1;1;;;+01173380;+5309160;0;0
58;1;3000;P;1;12;;27911;1859;;2125;;;2994;0;1;1;0;1;1;;;+01185340;+5307120;0;1
58;1;3005;P;1;12;;15810;17019;3607;3002;;;50592;1;1;1;1;1;1;;;+01304870;+5310135;0;0
58;1;3014;P;1;12;;6155;18325;;4016;;3011;;1;0;0;1;1;1;;;+01417155;+5272180;0;0
58;1;3017;P;1;12;;528;18403;7373;3026;;3011;;1;1;1;1;1;1;;;+01413850;+5277870;0;0
58;1;3030;P;1;12;;;18345;;3031;;3011;;1;1;1;1;1;1;;;+01415240;+5278900;0;0
58;1;3034;P;1;11;;;18206;;3040;;3011;;0;1;1;0;1;1;;;+01406805;+5282610;3043;0
58;1;3043;P;1;12;;20738;1478;19671;786;;3013;;1;0;0;1;1;1;;;+01399290;+5302930;3034;0
58;1;3045;P;1;12;;19671;1478;20738;786;;8563;;1;1;1;1;1;1;;;+01399290;+5302930;0;0
58;1;3047;P;1;11;;9977;23620;6155;3055;;3013;;1;1;1;1;1;1;;;+01407780;+5310610;0;0
58;1;3057;P;1;11;;9977;20158;19671;3059;;3013;;0;1;1;0;1;1;;;+01410260;+5313790;0;0
58;1;3060;P;1;11;;19671;20158;9977;3059;;;50464;1;1;1;1;1;1;;;+01410260;+5313790;0;0
58;1;3062;P;1;12;;14187;10884;6593;3066;;;34300;1;0;0;1;1;1;;;+01384390;+5274270;13094;0
58;1;3077;P;1;12;;6593;10884;14187;3066;;33847;;1;1;1;1;1;1;;;+01384390;+5274270;0;0
58;1;3099;P;1;12;;6155;25043;3803;3092;;;34300;1;1;1;1;1;1;;;+01371115;+5274045;0;0
58;1;3106;P;1;12;;2995;3800;20574;945;;;34300;1;1;1;1;1;1;;;+01364540;+5276460;0;1
58;1;3108;P;1;12;;20728;15181;3803;33832;;;33829;1;1;1;1;1;1;;;+01356490;+5276080;0;0
58;1;3114;P;1;12;;3803;15181;20728;33832;;;34300;1;1;1;1;1;1;;;+01356490;+5276080;0;0
58;1;3115;P;1;8;;1648;26820;20736;33832;;;34300;1;1;1;1;1;1;;;+01347580;+5276810;0;0
58;1;3120;P;1;8;;20736;26820;1648;33832;;8463;;1;1;1;1;1;1;;;+01347580;+5276810;0;0
58;1;3126;P;1;12;;15695;28316;862;3127;;;51211;1;1;1;1;1;1;;;+01339330;+5278490;0;0
58;1;3130;P;1;12;;862;28316;15695;3127;;;34300;1;1;1;1;1;1;;;+01339330;+5278490;0;0
58;1;3136;P;1;12;;7372;23142;;3135;;;34300;1;0;0;1;1;1;;;+01332350;+5276790;0;0
58;1;3138;P;1;12;;7372;23142;;3135;;8689;;1;1;1;1;1;1;;;+01332350;+5276790;0;0
58;1;3150;P;1;8;;20428;20814;28117;5368;;;3149;1;0;0;1;1;1;;;+01389450;+5258800;0;1
58;1;3152;P;1;10;;11818;8762;19947;5368;;;3149;1;1;1;1;1;1;;;+01389560;+5257360;0;1
