CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
58;1;46279;58;1;35616
58;1;46281;58;1;6505
58;1;46282;58;1;35828
58;1;46285;58;1;46172
58;1;46286;58;1;55372
58;1;46287;58;1;35973
58;1;46289;58;1;55390
58;1;46290;58;1;6635
58;1;46291;58;1;45477
58;1;46294;58;1;35978
58;1;46296;58;1;35846
58;1;46298;58;1;46357
58;1;46299;58;1;10693
58;1;46300;58;1;46334
58;1;46302;58;1;10138
58;1;46304;58;1;46352
58;1;46305;58;1;10692
58;1;46306;58;1;10137
58;1;46308;58;1;35574
58;1;46321;58;1;46322
58;1;46322;58;1;46321
58;1;46324;58;1;35510
58;1;46326;58;1;35754
58;1;46330;58;1;35905
58;1;46332;58;1;35831
58;1;46334;58;1;46300
58;1;46340;58;1;23244
58;1;46341;58;1;46361
58;1;46345;58;1;56117
58;1;46349;58;1;35651
58;1;46351;58;1;6612
58;1;46352;58;1;46304
58;1;46357;58;1;46298
58;1;46361;58;1;46341
58;1;46364;58;1;56118
58;1;46366;58;1;55340
58;1;46368;58;1;35940
58;1;46369;58;1;53831
58;1;46374;58;1;46375
58;1;46375;58;1;46374
58;1;46377;58;1;46187
58;1;46381;58;1;46450
58;1;46387;58;1;26230
58;1;46389;58;1;46396
58;1;46391;58;1;35780
58;1;46396;58;1;46389
58;1;46398;58;1;46403
58;1;46401;58;1;46007
58;1;46403;58;1;46398
58;1;46407;58;1;6613
58;1;46409;58;1;53780
58;1;46415;58;1;35837
58;1;46417;58;1;35967
58;1;46426;58;1;53900
58;1;46437;58;1;55395
58;1;46438;58;1;45450
58;1;46439;58;1;35694
58;1;46440;58;1;35927
58;1;46443;58;1;53759
58;1;46445;58;1;53758
58;1;46447;58;1;35636
58;1;46450;58;1;46381
58;1;46452;58;1;53775
58;1;46455;58;1;25077
58;1;46457;58;1;35643
58;1;46460;58;1;35683
58;1;46462;58;1;46470
58;1;46467;58;1;35921
58;1;46468;58;1;45452
58;1;46470;58;1;46462
58;1;46471;58;1;12377
58;1;46473;58;1;6519
58;1;46474;58;1;53855
58;1;46477;58;1;46218
58;1;46479;58;1;10687
58;1;46483;58;1;10696
58;1;46487;58;1;53836
58;1;46489;58;1;47505
58;1;46490;58;1;47515
58;1;46491;58;1;38646
58;1;46493;58;1;46069
58;1;46494;58;1;47520
58;1;46495;58;1;46119
58;1;46497;58;1;47517
58;1;46498;58;1;46134
58;1;46499;58;1;38994
58;1;46500;58;1;46097
58;1;46501;58;1;22626
58;1;46502;58;1;27436
58;1;46503;58;1;31327
58;1;46504;58;1;31403
58;1;46505;58;1;46511
58;1;46506;58;1;31391
58;1;46508;58;1;46516
58;1;46510;58;1;25128
58;1;46511;58;1;46505
58;1;46513;58;1;46517
58;1;46516;58;1;46508
58;1;46517;58;1;46513
58;1;46523;58;1;26066
58;1;46525;58;1;46534
58;1;46531;58;1;26272
58;1;46533;58;1;46540
58;1;46534;58;1;46525
58;1;46537;58;1;10796
58;1;46540;58;1;46533
58;1;46541;58;1;10791
58;1;46543;58;1;46548
58;1;46545;58;1;10795
58;1;46547;58;1;25311
58;1;46548;58;1;46543
58;1;46552;58;1;46554
58;1;46554;58;1;46552
58;1;46556;58;1;46531
58;1;46558;58;1;46541
58;1;46561;58;1;35366
58;1;46565;58;1;35348
58;1;46566;58;1;27939
58;1;46567;58;1;27965
58;1;46568;58;1;27964
58;1;46570;58;1;29846
58;1;46572;58;1;30272
58;1;46574;58;1;12994
58;1;46575;58;1;22685
58;1;46579;58;1;46653
58;1;46580;58;1;31623
58;1;46582;58;1;46586
58;1;46586;58;1;46582
58;1;46594;58;1;13738
58;1;46595;58;1;46679
58;1;46598;58;1;12885
58;1;46599;58;1;46688
58;1;46600;58;1;20896
58;1;46602;58;1;46694
58;1;46605;58;1;13452
58;1;46606;58;1;46708
58;1;46610;58;1;46695
58;1;46613;58;1;46664
58;1;46616;58;1;46665
58;1;46622;58;1;46700
58;1;46624;58;1;35313
58;1;46628;58;1;46642
58;1;46633;58;1;13827
58;1;46634;58;1;35315
58;1;46638;58;1;61304
58;1;46642;58;1;46628
58;1;46643;58;1;46689
58;1;46644;58;1;12886
58;1;46646;58;1;12888
58;1;46648;58;1;46692
58;1;46652;58;1;27705
58;1;46653;58;1;46579
58;1;46656;58;1;27706
58;1;46657;58;1;46682
58;1;46663;58;1;21806
58;1;46664;58;1;46613
58;1;46665;58;1;46616
58;1;46669;58;1;46701
58;1;46679;58;1;46595
58;1;46681;58;1;46702
58;1;46682;58;1;46657
58;1;46683;58;1;46707
58;1;46687;58;1;20895
58;1;46688;58;1;46599
58;1;46689;58;1;46643
58;1;46692;58;1;12890
58;1;46694;58;1;46602
58;1;46695;58;1;46610
58;1;46696;58;1;22667
58;1;46697;58;1;7747
58;1;46699;58;1;36221
58;1;46700;58;1;46622
58;1;46701;58;1;46669
58;1;46702;58;1;46681
58;1;46706;58;1;13742
58;1;46707;58;1;46683
58;1;46708;58;1;46606
58;1;46711;58;1;31453
58;1;46715;58;1;31521
58;1;46719;58;1;26435
58;1;46720;58;1;21038
58;1;46722;58;1;46723
58;1;46723;58;1;46722
58;1;46729;58;1;22910
58;1;46732;58;1;27343
58;1;46733;58;1;31452
58;1;46740;58;1;46756
58;1;46748;58;1;20658
58;1;46750;58;1;27439
58;1;46752;58;1;27361
58;1;46756;58;1;46740
58;1;46763;58;1;21257
58;1;46765;58;1;33104
58;1;46782;58;1;61443
58;1;46800;58;1;25192
58;1;46801;58;1;46858
58;1;46804;58;1;46832
58;1;46806;58;1;46808
58;1;46808;58;1;46806
58;1;46828;58;1;25201
58;1;46832;58;1;46804
58;1;46846;58;1;46851
58;1;46851;58;1;46846
58;1;46858;58;1;46801
58;1;46865;58;1;20763
58;1;46866;58;1;33087
58;1;46869;58;1;27506
58;1;46871;58;1;36057
58;1;46872;58;1;32004
58;1;46873;58;1;31974
58;1;46896;58;1;20674
58;1;46899;58;1;46900
58;1;46900;58;1;46899
58;1;46901;58;1;46926
58;1;46913;58;1;46914
58;1;46914;58;1;46913
58;1;46918;58;1;36022
58;1;46919;58;1;12981
58;1;46923;58;1;46961
58;1;46924;58;1;27522
58;1;46925;58;1;27534
58;1;46926;58;1;46901
58;1;46934;58;1;22829
58;1;46937;58;1;27414
58;1;46938;58;1;46948
58;1;46944;58;1;27471
58;1;46946;58;1;35043
58;1;46948;58;1;46938
58;1;46953;58;1;27512
58;1;46955;58;1;27518
58;1;46961;58;1;46923
58;1;46962;58;1;26056
58;1;46966;58;1;60865
58;1;46967;58;1;60861
58;1;46971;58;1;60863
58;1;46973;58;1;27532
58;1;46985;58;1;27689
58;1;46987;58;1;25812
58;1;46990;58;1;7743
58;1;46991;58;1;12896
58;1;46992;58;1;31502
58;1;46999;58;1;12771
58;1;47003;58;1;33956
58;1;47004;58;1;33960
58;1;47005;58;1;33966
58;1;47006;58;1;26507
58;1;47007;58;1;33969
58;1;47009;58;1;33979
58;1;47010;58;1;33983
58;1;47011;58;1;33991
58;1;47012;58;1;34197
58;1;47014;58;1;33995
58;1;47015;58;1;47016
58;1;47016;58;1;47015
58;1;47017;58;1;47028
58;1;47018;58;1;38359
58;1;47019;58;1;47021
58;1;47020;58;1;10580
58;1;47021;58;1;47019
58;1;47023;58;1;38211
58;1;47027;58;1;47281
58;1;47028;58;1;47017
58;1;47032;58;1;47035
58;1;47033;58;1;47036
58;1;47034;58;1;47037
58;1;47035;58;1;47032
58;1;47036;58;1;47033
58;1;47037;58;1;47034
58;1;47040;58;1;47041
58;1;47041;58;1;47040
58;1;47043;58;1;47263
58;1;47045;58;1;37778
58;1;47046;58;1;47047
58;1;47047;58;1;47046
58;1;47048;58;1;38147
58;1;47049;58;1;47050
58;1;47050;58;1;47049
58;1;47057;58;1;47229
58;1;47058;58;1;38232
58;1;47059;58;1;38245
58;1;47060;58;1;47061
58;1;47061;58;1;47060
58;1;47062;58;1;47063
58;1;47063;58;1;47062
58;1;47065;58;1;20432
58;1;47068;58;1;20592
58;1;47178;58;1;10443
58;1;47183;58;1;47185
58;1;47185;58;1;47183
58;1;47229;58;1;47023
58;1;47232;58;1;37507
58;1;47233;58;1;10442
58;1;47248;58;1;47279
58;1;47249;58;1;47282
58;1;47250;58;1;47283
58;1;47256;58;1;38192
58;1;47257;58;1;37588
58;1;47258;58;1;47259
58;1;47259;58;1;47258
58;1;47260;58;1;47261
58;1;47261;58;1;47260
58;1;47262;58;1;37862
58;1;47263;58;1;47317
58;1;47264;58;1;37795
58;1;47265;58;1;47266
58;1;47266;58;1;47265
58;1;47267;58;1;47268
58;1;47268;58;1;47267
58;1;47270;58;1;47271
58;1;47271;58;1;47270
58;1;47272;58;1;47274
58;1;47274;58;1;47272
58;1;47277;58;1;38432
58;1;47279;58;1;47248
58;1;47281;58;1;47027
58;1;47282;58;1;28278
58;1;47283;58;1;47250
58;1;47285;58;1;10439
58;1;47286;58;1;47296
58;1;47287;58;1;37818
58;1;47288;58;1;37817
58;1;47289;58;1;37772
58;1;47290;58;1;47294
58;1;47291;58;1;38430
58;1;47292;58;1;38429
58;1;47293;58;1;37741
58;1;47294;58;1;47290
58;1;47295;58;1;37812
58;1;47296;58;1;47286
58;1;47297;58;1;37820
58;1;47298;58;1;38123
58;1;47300;58;1;37775
58;1;47309;58;1;47311
58;1;47310;58;1;37752
58;1;47311;58;1;47312
58;1;47312;58;1;47309
58;1;47315;58;1;47333
58;1;47316;58;1;47323
58;1;47317;58;1;47043
58;1;47318;58;1;47337
58;1;47319;58;1;47336
58;1;47320;58;1;47377
58;1;47321;58;1;37821
58;1;47322;58;1;47332
58;1;47323;58;1;47316
58;1;47325;58;1;47335
58;1;47326;58;1;21335
58;1;47327;58;1;47330
58;1;47328;58;1;47334
58;1;47329;58;1;47326
58;1;47330;58;1;47327
58;1;47331;58;1;47349
58;1;47332;58;1;47322
58;1;47333;58;1;47315
58;1;47334;58;1;47328
58;1;47335;58;1;47325
58;1;47336;58;1;47319
58;1;47337;58;1;47318
58;1;47344;58;1;47354
58;1;47345;58;1;47355
58;1;47346;58;1;47352
58;1;47347;58;1;20416
58;1;47348;58;1;21327
58;1;47349;58;1;21337
58;1;47350;58;1;21336
58;1;47351;58;1;37754
58;1;47352;58;1;47346
58;1;47353;58;1;47356
58;1;47354;58;1;47344
58;1;47355;58;1;47345
58;1;47356;58;1;47353
58;1;47367;58;1;24059
58;1;47369;58;1;47373
58;1;47370;58;1;21320
58;1;47371;58;1;20484
58;1;47372;58;1;47375
58;1;47373;58;1;47369
58;1;47374;58;1;23014
58;1;47375;58;1;47372
58;1;47376;58;1;21325
58;1;47377;58;1;47320
58;1;47378;58;1;10657
58;1;47379;58;1;47383
58;1;47380;58;1;47384
58;1;47381;58;1;47385
58;1;47382;58;1;21323
58;1;47383;58;1;47379
58;1;47384;58;1;47380
58;1;47385;58;1;47381
58;1;47390;58;1;37823
58;1;47391;58;1;37824
58;1;47499;58;1;25657
58;1;47500;58;1;21341
58;1;47502;58;1;11074
58;1;47503;58;1;47509
58;1;47504;58;1;46125
58;1;47505;58;1;46489
58;1;47506;58;1;46139
58;1;47507;58;1;46064
58;1;47509;58;1;47503
58;1;47510;58;1;46142
58;1;47511;58;1;46138
58;1;47512;58;1;38990
58;1;47514;58;1;46017
58;1;47515;58;1;46490
58;1;47516;58;1;46133
58;1;47517;58;1;46497
58;1;47518;58;1;46065
58;1;47519;58;1;38992
58;1;47520;58;1;46494
58;1;47525;58;1;47559
58;1;47526;58;1;47537
58;1;47527;58;1;47574
58;1;47528;58;1;47543
58;1;47529;58;1;47551
58;1;47530;58;1;28482
58;1;47533;58;1;28720
58;1;47534;58;1;28491
58;1;47536;58;1;47571
58;1;47537;58;1;47526
58;1;47539;58;1;28730
58;1;47540;58;1;47567
58;1;47543;58;1;47528
58;1;47545;58;1;47606
58;1;47547;58;1;38701
58;1;47548;58;1;47600
58;1;47550;58;1;47555
58;1;47551;58;1;47529
58;1;47552;58;1;47564
58;1;47555;58;1;47550
58;1;47556;58;1;47596
58;1;47557;58;1;24789
58;1;47559;58;1;47569
58;1;47560;58;1;13289
58;1;47561;58;1;28729
58;1;47563;58;1;47583
58;1;47564;58;1;47552
58;1;47565;58;1;28479
58;1;47566;58;1;28731
58;1;47567;58;1;47540
58;1;47569;58;1;47525
58;1;47571;58;1;47536
58;1;47572;58;1;47578
58;1;47573;58;1;28721
58;1;47574;58;1;47527
58;1;47578;58;1;47572
58;1;47579;58;1;28486
58;1;47581;58;1;47586
58;1;47583;58;1;47563
58;1;47586;58;1;47581
58;1;47588;58;1;28368
58;1;47589;58;1;38570
58;1;47591;58;1;28370
58;1;47592;58;1;47604
58;1;47593;58;1;28503
58;1;47595;58;1;47601
58;1;47596;58;1;47556
58;1;47598;58;1;38700
58;1;47600;58;1;47548
58;1;47601;58;1;47595
58;1;47603;58;1;47610
58;1;47604;58;1;47592
58;1;47606;58;1;47545
58;1;47608;58;1;23605
58;1;47610;58;1;47603
58;1;47611;58;1;28513
58;1;47613;58;1;22773
58;1;47614;58;1;13284
58;1;47615;58;1;9730
58;1;47617;58;1;28498
58;1;47621;58;1;28555
58;1;47622;58;1;10501
58;1;47623;58;1;28362
58;1;47624;58;1;28509
58;1;47625;58;1;38518
58;1;47627;58;1;47630
58;1;47630;58;1;47627
58;1;47634;58;1;47639
58;1;47635;58;1;28562
58;1;47639;58;1;47634
58;1;47640;58;1;24749
58;1;47645;58;1;52136
58;1;47647;58;1;24968
58;1;47649;58;1;52075
58;1;47650;58;1;28391
58;1;47651;58;1;28674
58;1;47653;58;1;47661
58;1;47654;58;1;47660
58;1;47655;58;1;47659
58;1;47658;58;1;47700
58;1;47659;58;1;47655
58;1;47660;58;1;47654
58;1;47661;58;1;47653
58;1;47663;58;1;38982
58;1;47667;58;1;47706
58;1;47677;58;1;47694
58;1;47679;58;1;47703
58;1;47682;58;1;47696
58;1;47683;58;1;38799
58;1;47685;58;1;47690
58;1;47686;58;1;47705
58;1;47688;58;1;12332
58;1;47689;58;1;47711
58;1;47690;58;1;47685
58;1;47691;58;1;47697
58;1;47692;58;1;11093
58;1;47694;58;1;47677
58;1;47695;58;1;47710
58;1;47696;58;1;47682
58;1;47697;58;1;47691
58;1;47698;58;1;51954
58;1;47700;58;1;47658
58;1;47701;58;1;13312
58;1;47703;58;1;47679
58;1;47705;58;1;47686
58;1;47706;58;1;47667
58;1;47707;58;1;26155
58;1;47710;58;1;47695
58;1;47711;58;1;47689
58;1;47712;58;1;40255
58;1;47713;58;1;47801
58;1;47717;58;1;39789
58;1;47719;58;1;47720
58;1;47720;58;1;47719
58;1;47721;58;1;47723
58;1;47723;58;1;47721
58;1;47724;58;1;24373
58;1;47726;58;1;47728
58;1;47727;58;1;47729
58;1;47728;58;1;28754
58;1;47729;58;1;47727
58;1;47730;58;1;23862
58;1;47733;58;1;47734
58;1;47734;58;1;47733
58;1;47735;58;1;30146
58;1;47736;58;1;47822
58;1;47737;58;1;47821
58;1;47739;58;1;55801
58;1;47749;58;1;47750
58;1;47750;58;1;47749
58;1;47751;58;1;47753
58;1;47753;58;1;47751
58;1;47754;58;1;40000
58;1;47757;58;1;40221
58;1;47758;58;1;47754
58;1;47760;58;1;26458
58;1;47762;58;1;39743
58;1;47765;58;1;39781
58;1;47766;58;1;47768
58;1;47767;58;1;24407
58;1;47768;58;1;47766
58;1;47771;58;1;47777
58;1;47775;58;1;47776
58;1;47776;58;1;47775
58;1;47777;58;1;47771
58;1;47786;58;1;24760
58;1;47787;58;1;24759
58;1;47788;58;1;10948
58;1;47794;58;1;11412
58;1;47798;58;1;1530
58;1;47799;58;1;47787
58;1;47800;58;1;39453
58;1;47801;58;1;47713
58;1;47807;58;1;11462
58;1;47811;58;1;47812
58;1;47812;58;1;47811
58;1;47820;58;1;39458
58;1;47821;58;1;47737
58;1;47822;58;1;47736
58;1;47825;58;1;24376
58;1;47826;58;1;24379
58;1;47828;58;1;47829
58;1;47829;58;1;47828
58;1;47830;58;1;48053
58;1;47834;58;1;21
58;1;47835;58;1;48148
58;1;47845;58;1;47846
58;1;47846;58;1;47845
58;1;47847;58;1;28783
58;1;47848;58;1;28788
58;1;47852;58;1;47862
58;1;47859;58;1;48028
58;1;47860;58;1;47924
58;1;47862;58;1;47852
58;1;47877;58;1;47886
58;1;47886;58;1;47877
58;1;47891;58;1;48043
58;1;47892;58;1;48112
58;1;47893;58;1;48078
58;1;47894;58;1;48003
58;1;47895;58;1;48022
58;1;47897;58;1;47992
58;1;47898;58;1;47990
58;1;47899;58;1;47915
58;1;47900;58;1;48063
58;1;47903;58;1;48038
58;1;47904;58;1;47972
58;1;47905;58;1;48129
58;1;47906;58;1;47949
58;1;47907;58;1;47986
58;1;47909;58;1;47899
58;1;47911;58;1;47942
58;1;47912;58;1;47950
58;1;47914;58;1;47995
58;1;47915;58;1;48094
58;1;47916;58;1;48035
58;1;47918;58;1;47998
58;1;47919;58;1;47999
58;1;47920;58;1;48054
58;1;47921;58;1;47965
58;1;47923;58;1;48050
58;1;47924;58;1;48010
58;1;47925;58;1;48029
58;1;47926;58;1;25253
58;1;47928;58;1;48044
58;1;47929;58;1;48007
58;1;47930;58;1;47892
58;1;47931;58;1;48077
58;1;47932;58;1;48021
58;1;47933;58;1;48090
58;1;47934;58;1;47939
58;1;47935;58;1;48042
58;1;47936;58;1;48083
58;1;47937;58;1;48074
58;1;47938;58;1;48060
58;1;47939;58;1;47934
58;1;47940;58;1;47987
58;1;47941;58;1;47905
58;1;47942;58;1;47911
58;1;47943;58;1;47948
58;1;47946;58;1;11334
58;1;47948;58;1;47943
58;1;47949;58;1;47906
58;1;47950;58;1;47912
58;1;47951;58;1;55967
58;1;47953;58;1;11669
58;1;47954;58;1;48124
58;1;47955;58;1;48099
58;1;47958;58;1;48144
58;1;47959;58;1;48059
58;1;47960;58;1;48018
58;1;47961;58;1;48073
58;1;47962;58;1;47979
58;1;47963;58;1;48040
58;1;47964;58;1;48134
58;1;47965;58;1;47921
58;1;47966;58;1;47964
58;1;47967;58;1;48039
58;1;47968;58;1;47978
58;1;47969;58;1;48072
58;1;47970;58;1;47960
58;1;47972;58;1;47904
58;1;47973;58;1;24858
58;1;47977;58;1;48071
58;1;47978;58;1;47968
58;1;47979;58;1;47962
58;1;47980;58;1;48085
58;1;47981;58;1;47991
58;1;47982;58;1;48093
58;1;47983;58;1;48070
58;1;47984;58;1;48056
58;1;47985;58;1;11338
58;1;47986;58;1;47907
58;1;47987;58;1;47940
58;1;47988;58;1;47994
58;1;47989;58;1;48092
58;1;47990;58;1;47898
58;1;47991;58;1;47981
58;1;47992;58;1;47897
58;1;47993;58;1;48091
58;1;47994;58;1;47988
58;1;47995;58;1;20151
58;1;47996;58;1;48023
58;1;47997;58;1;48000
58;1;47998;58;1;47918
58;1;47999;58;1;47919
58;1;48000;58;1;48106
58;1;48001;58;1;48006
58;1;48002;58;1;48034
58;1;48003;58;1;47894
58;1;48004;58;1;48009
58;1;48006;58;1;48001
58;1;48007;58;1;47929
58;1;48008;58;1;48079
58;1;48009;58;1;48004
58;1;48010;58;1;47860
58;1;48011;58;1;48026
58;1;48012;58;1;48048
58;1;48013;58;1;48015
58;1;48014;58;1;48019
58;1;48015;58;1;48013
58;1;48016;58;1;48086
58;1;48017;58;1;48076
58;1;48018;58;1;47970
58;1;48019;58;1;48014
58;1;48020;58;1;48088
58;1;48021;58;1;47932
58;1;48022;58;1;47895
58;1;48023;58;1;47996
58;1;48024;58;1;957
58;1;48025;58;1;48135
58;1;48026;58;1;48011
58;1;48027;58;1;11454
58;1;48028;58;1;47859
58;1;48029;58;1;47925
58;1;48031;58;1;48046
58;1;48033;58;1;48036
58;1;48034;58;1;48002
58;1;48035;58;1;47916
58;1;48036;58;1;48033
58;1;48037;58;1;11457
58;1;48038;58;1;47903
58;1;48039;58;1;47967
58;1;48040;58;1;47963
58;1;48041;58;1;48082
58;1;48042;58;1;47935
58;1;48043;58;1;55805
58;1;48044;58;1;47928
58;1;48045;58;1;48080
58;1;48046;58;1;48128
58;1;48047;58;1;11455
58;1;48048;58;1;48012
58;1;48049;58;1;11828
58;1;48050;58;1;47923
58;1;48051;58;1;48141
58;1;48052;58;1;48065
58;1;48053;58;1;47830
58;1;48054;58;1;47920
58;1;48056;58;1;47984
58;1;48057;58;1;48122
58;1;48058;58;1;48066
58;1;48059;58;1;47959
58;1;48060;58;1;47938
58;1;48061;58;1;48089
58;1;48063;58;1;47900
58;1;48065;58;1;48052
58;1;48066;58;1;48058
58;1;48067;58;1;11673
58;1;48069;58;1;48057
58;1;48070;58;1;20153
58;1;48071;58;1;47977
58;1;48072;58;1;47969
58;1;48073;58;1;47961
58;1;48074;58;1;47937
58;1;48075;58;1;48084
58;1;48076;58;1;48017
58;1;48077;58;1;47931
58;1;48078;58;1;47893
58;1;48079;58;1;48008
58;1;48080;58;1;48045
58;1;48081;58;1;23027
58;1;48082;58;1;48041
58;1;48083;58;1;47936
58;1;48084;58;1;48075
58;1;48085;58;1;47980
58;1;48086;58;1;48016
58;1;48088;58;1;48020
58;1;48089;58;1;48061
58;1;48090;58;1;48100
58;1;48091;58;1;47993
58;1;48092;58;1;47989
58;1;48093;58;1;47982
58;1;48094;58;1;47909
58;1;48095;58;1;48119
58;1;48098;58;1;11335
58;1;48099;58;1;47955
58;1;48100;58;1;47933
58;1;48101;58;1;48132
58;1;48103;58;1;48105
58;1;48105;58;1;48103
58;1;48106;58;1;47997
58;1;48108;58;1;48109
58;1;48109;58;1;48108
58;1;48112;58;1;47930
58;1;48114;58;1;48115
58;1;48115;58;1;48114
58;1;48116;58;1;48049
58;1;48119;58;1;48095
58;1;48120;58;1;48121
58;1;48121;58;1;48120
58;1;48122;58;1;48069
58;1;48124;58;1;47954
58;1;48128;58;1;48031
58;1;48129;58;1;47941
58;1;48130;58;1;48131
58;1;48131;58;1;48130
58;1;48132;58;1;48101
58;1;48134;58;1;47966
58;1;48135;58;1;48025
58;1;48136;58;1;48137
58;1;48137;58;1;48136
58;1;48138;58;1;20149
58;1;48140;58;1;11336
58;1;48141;58;1;48051
58;1;48144;58;1;47958
58;1;48145;58;1;1791
58;1;48148;58;1;47835
58;1;48149;58;1;48157
58;1;48157;58;1;48149
58;1;48160;58;1;48161
58;1;48161;58;1;48160
58;1;48165;58;1;39295
58;1;48168;58;1;48174
58;1;48172;58;1;11108
58;1;48174;58;1;48168
58;1;48175;58;1;48181
58;1;48179;58;1;48184
58;1;48180;58;1;48185
58;1;48181;58;1;48175
58;1;48182;58;1;11718
58;1;48183;58;1;48186
58;1;48184;58;1;48179
58;1;48185;58;1;48180
58;1;48186;58;1;48183
58;1;48187;58;1;48192
58;1;48192;58;1;48187
58;1;48194;58;1;55778
58;1;48195;58;1;11414
58;1;48197;58;1;11411
58;1;48203;58;1;48204
58;1;48204;58;1;48203
58;1;48205;58;1;39389
58;1;48206;58;1;48207
58;1;48207;58;1;48206
58;1;48208;58;1;39806
58;1;48210;58;1;25924
58;1;48211;58;1;55872
58;1;48213;58;1;56445
58;1;48214;58;1;48218
58;1;48217;58;1;11969
58;1;48218;58;1;48214
58;1;48235;58;1;48289
58;1;48243;58;1;29040
58;1;48252;58;1;6340
58;1;48256;58;1;11860
58;1;48259;58;1;40307
58;1;48261;58;1;48310
58;1;48263;58;1;11863
58;1;48265;58;1;48328
58;1;48266;58;1;48340
58;1;48267;58;1;48405
58;1;48271;58;1;40718
58;1;48275;58;1;40544
58;1;48276;58;1;40740
58;1;48289;58;1;48235
58;1;48292;58;1;48643
58;1;48301;58;1;25428
58;1;48306;58;1;29968
58;1;48310;58;1;48261
58;1;48313;58;1;40502
58;1;48314;58;1;48313
58;1;48315;58;1;23903
58;1;48320;58;1;40321
58;1;48321;58;1;22198
58;1;48322;58;1;55098
58;1;48324;58;1;25959
58;1;48327;58;1;40903
58;1;48328;58;1;25964
58;1;48330;58;1;25969
58;1;48332;58;1;11864
58;1;48335;58;1;48646
58;1;48338;58;1;48344
58;1;48339;58;1;48709
58;1;48340;58;1;48266
58;1;48342;58;1;48400
58;1;48343;58;1;48351
58;1;48344;58;1;48338
58;1;48347;58;1;48352
58;1;48351;58;1;48343
58;1;48352;58;1;48347
58;1;48355;58;1;49089
58;1;48360;58;1;23404
58;1;48376;58;1;48378
58;1;48378;58;1;48376
58;1;48381;58;1;23281
58;1;48382;58;1;48381
58;1;48383;58;1;40848
58;1;48388;58;1;40745
58;1;48389;58;1;48394
58;1;48391;58;1;48395
58;1;48392;58;1;48355
58;1;48394;58;1;48389
58;1;48395;58;1;48391
58;1;48396;58;1;48398
58;1;48398;58;1;48396
58;1;48399;58;1;48411
58;1;48400;58;1;49091
58;1;48401;58;1;48403
58;1;48403;58;1;48401
58;1;48404;58;1;48802
58;1;48405;58;1;48267
58;1;48406;58;1;40878
58;1;48407;58;1;48409
58;1;48408;58;1;48415
58;1;48409;58;1;48407
58;1;48410;58;1;48801
58;1;48411;58;1;48399
58;1;48412;58;1;48414
58;1;48414;58;1;48412
58;1;48415;58;1;40713
58;1;48418;58;1;48430
58;1;48419;58;1;48421
58;1;48421;58;1;48419
58;1;48422;58;1;48424
58;1;48424;58;1;48422
58;1;48425;58;1;48426
58;1;48426;58;1;48425
58;1;48428;58;1;48327
58;1;48429;58;1;48437
58;1;48430;58;1;48418
58;1;48431;58;1;48995
58;1;48432;58;1;56613
58;1;48434;58;1;29001
58;1;48436;58;1;40905
58;1;48437;58;1;48429
58;1;48439;58;1;48440
58;1;48440;58;1;48439
58;1;48442;58;1;40257
58;1;48443;58;1;48444
58;1;48444;58;1;48443
58;1;48447;58;1;23035
58;1;48448;58;1;49202
58;1;48449;58;1;26211
58;1;48450;58;1;6191
58;1;48453;58;1;6311
58;1;48454;58;1;55233
58;1;48477;58;1;48478
58;1;48478;58;1;48477
58;1;48480;58;1;29971
58;1;48483;58;1;11979
58;1;48487;58;1;49046
58;1;48488;58;1;56390
58;1;48491;58;1;55139
58;1;48496;58;1;48513
58;1;48502;58;1;29965
58;1;48504;58;1;29050
58;1;48506;58;1;48608
58;1;48513;58;1;48496
58;1;48516;58;1;6298
58;1;48518;58;1;40522
58;1;48526;58;1;40520
58;1;48530;58;1;48542
58;1;48531;58;1;48541
58;1;48535;58;1;49038
58;1;48538;58;1;40855
58;1;48541;58;1;48531
58;1;48542;58;1;48530
58;1;48562;58;1;56648
58;1;48564;58;1;40731
58;1;48566;58;1;48567
58;1;48567;58;1;48566
58;1;48574;58;1;48577
58;1;48577;58;1;48574
58;1;48578;58;1;40521
58;1;48581;58;1;26214
58;1;48583;58;1;40989
58;1;48587;58;1;55172
58;1;48590;58;1;55501
58;1;48593;58;1;12092
58;1;48594;58;1;28974
58;1;48596;58;1;40891
58;1;48597;58;1;40890
58;1;48602;58;1;40570
58;1;48608;58;1;48506
58;1;48615;58;1;48618
58;1;48617;58;1;48619
58;1;48618;58;1;48615
58;1;48619;58;1;48617
58;1;48629;58;1;40548
58;1;48631;58;1;55123
58;1;48632;58;1;40550
58;1;48634;58;1;48636
58;1;48636;58;1;48634
58;1;48640;58;1;49208
58;1;48642;58;1;40779
58;1;48643;58;1;48292
58;1;48646;58;1;48335
58;1;48675;58;1;28985
58;1;48676;58;1;25431
58;1;48685;58;1;28969
58;1;48709;58;1;48339
58;1;48710;58;1;49101
58;1;48714;58;1;23282
58;1;48721;58;1;48733
58;1;48733;58;1;48721
58;1;48757;58;1;23966
58;1;48759;58;1;56404
58;1;48774;58;1;24122
58;1;48776;58;1;55177
58;1;48778;58;1;28983
58;1;48779;58;1;55043
58;1;48793;58;1;48929
58;1;48800;58;1;23108
58;1;48801;58;1;48410
58;1;48802;58;1;48404
58;1;48808;58;1;55692
58;1;48816;58;1;55180
